Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
LAOSAT-128.5E,Lao P.D.R. 🇱🇦,128.5°E,Non-Planned,Late-Stage,Yes,No,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LAOSAT-128.5E&sel_satname=LAOSAT-128.5E&plan_id=
LAOSAT-128.5E-A,Lao P.D.R. 🇱🇦,128.5°E,Non-Planned,Early-Stage,Yes,n/a,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LAOSAT-128.5E-A&sel_satname=LAOSAT-128.5E-A&plan_id=
ONETEL-128.5E,Cyprus 🇨🇾,128.5°E,Non-Planned,Early-Stage,No,n/a,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ONETEL-128.5E&sel_satname=ONETEL-128.5E&plan_id=
LAOSAT-FSS-128.5E,Lao P.D.R. 🇱🇦,128.5°E,Planned,Early-Stage,Yes,n/a,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LAOSAT-FSS-128.5E&sel_satname=LAOSAT-FSS-128.5E&plan_id=plan
NUSANTARA-PS5-A,Indonesia 🇮🇩,129.0°E,Non-Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-PS5-A&sel_satname=NUSANTARA-PS5-A&plan_id=
GK2-128.2E,Korea (Rep. of) 🇰🇷,128.2°E,Non-Planned,Late-Stage,No,No,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GK2-128.2E&sel_satname=GK2-128.2E&plan_id=
KOREASAT-128.2A,Korea (Rep. of) 🇰🇷,128.2°E,Non-Planned,Early-Stage,No,n/a,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOREASAT-128.2A&sel_satname=KOREASAT-128.2A&plan_id=
KOREASAT-128.2E,Korea (Rep. of) 🇰🇷,128.2°E,Non-Planned,Early-Stage,No,n/a,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOREASAT-128.2E&sel_satname=KOREASAT-128.2E&plan_id=
COMS-128.2E,Korea (Rep. of) 🇰🇷,128.2°E,Non-Planned,Late-Stage,Yes,No,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMS-128.2E&sel_satname=COMS-128.2E&plan_id=
GEO-KOMPSAT-2-128.2E,Korea (Rep. of) 🇰🇷,128.2°E,Non-Planned,Early-Stage,No,n/a,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GEO-KOMPSAT-2-128.2E&sel_satname=GEO-KOMPSAT-2-128.2E&plan_id=
KOREASAT-128.2A-30B,Korea (Rep. of) 🇰🇷,128.2°E,Planned,Early-Stage,No,n/a,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KOREASAT-128.2A-30B&sel_satname=KOREASAT-128.2A-30B&plan_id=plan
N-SAT-Y15-128E,Japan 🇯🇵,128.0°E,Non-Planned,Early-Stage,No,n/a,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-SAT-Y15-128E&sel_satname=N-SAT-Y15-128E&plan_id=
STATSIONAR-D6,Russian Federation 🇷🇺,128.0°E,Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-D6&sel_satname=STATSIONAR-D6&plan_id=plan
NFP-SAT-Y21-128E,Japan 🇯🇵,128.0°E,Planned,Early-Stage,No,n/a,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NFP-SAT-Y21-128E&sel_satname=NFP-SAT-Y21-128E&plan_id=plan
GALS-10,Russian Federation 🇷🇺,128.0°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GALS-10&sel_satname=GALS-10&plan_id=
N-SAT-128,Japan 🇯🇵,128.0°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-SAT-128&sel_satname=N-SAT-128&plan_id=
TOR-6M,Russian Federation 🇷🇺,128.0°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-6M&sel_satname=TOR-6M&plan_id=
