Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
INTERSPUTNIK-119E-F,Russian Federation 🇷🇺,119.1°E,Planned,Early-Stage,No,n/a,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTERSPUTNIK-119E-F&sel_satname=INTERSPUTNIK-119E-F&plan_id=plan
BDSAT-119E-FSS,Bangladesh 🇧🇩,119.1°E,Planned,Early-Stage,No,n/a,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=BDSAT-119E-FSS&sel_satname=BDSAT-119E-FSS&plan_id=plan
USWASP-5,United States 🇺🇸,119.25°E,Non-Planned,Early-Stage,No,n/a,No,0.44°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USWASP-5&sel_satname=USWASP-5&plan_id=
QXSI-118.3E-EX-L,China 🇨🇳,118.3°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QXSI-118.3E-EX-L&sel_satname=QXSI-118.3E-EX-L&plan_id=
MVSAT-119.4E,Maldives 🇲🇻,119.5°E,Non-Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MVSAT-119.4E&sel_satname=MVSAT-119.4E&plan_id=
CHINASAT-E-119.5E,China 🇨🇳,119.5°E,Non-Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-E-119.5E&sel_satname=CHINASAT-E-119.5E&plan_id=
IOMSAT-119.5E,United Kingdom 🇬🇧,119.5°E,Non-Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IOMSAT-119.5E&sel_satname=IOMSAT-119.5E&plan_id=
NUSANTARA-WD1-A,Indonesia 🇮🇩,119.5°E,Non-Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-WD1-A&sel_satname=NUSANTARA-WD1-A&plan_id=
MEASAT-119.5E-20,Malaysia 🇲🇾,119.5°E,Non-Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-119.5E-20&sel_satname=MEASAT-119.5E-20&plan_id=
THAISAT-119.5E,Thailand 🇹🇭,119.5°E,Non-Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=THAISAT-119.5E&sel_satname=THAISAT-119.5E&plan_id=
THAICOM-IP1,Thailand 🇹🇭,119.5°E,Non-Planned,Late-Stage,Yes,No,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=THAICOM-IP1&sel_satname=THAICOM-IP1&plan_id=
THAICOM-P3,Thailand 🇹🇭,119.5°E,Non-Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=THAICOM-P3&sel_satname=THAICOM-P3&plan_id=
NUSANTARA-B2-F,Indonesia 🇮🇩,118.0°E,Non-Planned,Early-Stage,No,n/a,No,0.81°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-B2-F&sel_satname=NUSANTARA-B2-F&plan_id=
CHNSAT-118E,China 🇨🇳,118.0°E,Non-Planned,Early-Stage,No,n/a,No,0.81°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHNSAT-118E&sel_satname=CHNSAT-118E&plan_id=
PALAPA-B3,Indonesia 🇮🇩,118.0°E,Non-Planned,Late-Stage,Yes,No,No,0.81°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PALAPA-B3&sel_satname=PALAPA-B3&plan_id=
