Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
UKSAT-42,United Kingdom 🇬🇧,88.0°E,Non-Planned,Early-Stage,No,n/a,No,0.05°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UKSAT-42&sel_satname=UKSAT-42&plan_id=
UKSAT-37,United Kingdom 🇬🇧,88.0°E,Non-Planned,Early-Stage,No,n/a,No,0.05°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UKSAT-37&sel_satname=UKSAT-37&plan_id=
ADF 88E IOR,Australia 🇦🇺,88.0°E,Non-Planned,Early-Stage,No,n/a,No,0.05°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ADF+88E+IOR&sel_satname=ADF+88E+IOR&plan_id=
ADF WEST-2,Australia 🇦🇺,88.0°E,Non-Planned,Early-Stage,No,n/a,No,0.05°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ADF+WEST-2&sel_satname=ADF+WEST-2&plan_id=
ST-1A-CK,Singapore 🇸🇬,88.0°E,Non-Planned,Late-Stage,Yes,No,No,0.05°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ST-1A-CK&sel_satname=ST-1A-CK&plan_id=
ST-2A-CK,Singapore 🇸🇬,88.0°E,Non-Planned,Early-Stage,No,n/a,No,0.05°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ST-2A-CK&sel_satname=ST-2A-CK&plan_id=
N-SAT-Y17-88E,Japan 🇯🇵,88.0°E,Non-Planned,Early-Stage,No,n/a,No,0.05°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y17-88E&sel_satname=N-SAT-Y17-88E&plan_id=
ST-1A,Singapore 🇸🇬,88.0°E,Non-Planned,Late-Stage,Yes,No,No,0.05°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ST-1A&sel_satname=ST-1A&plan_id=
DDSP-2,Australia 🇦🇺,88.0°E,Non-Planned,Early-Stage,No,n/a,No,0.05°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DDSP-2&sel_satname=DDSP-2&plan_id=
RUS00002,Russian Federation 🇷🇺,88.1°E,Planned,Early-Stage,No,n/a,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=RUS00002&sel_satname=RUS00002&plan_id=plan
ASIASAT-88.2Q,China 🇨🇳,88.2°E,Non-Planned,Early-Stage,No,n/a,No,0.25°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ASIASAT-88.2Q&sel_satname=ASIASAT-88.2Q&plan_id=
