Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
KYPROS-115.3E,Cyprus 🇨🇾,115.3°E,Non-Planned,Early-Stage,No,n/a,No,0.21°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KYPROS-115.3E&sel_satname=KYPROS-115.3E&plan_id=
INS00000,Indonesia 🇮🇩,115.4°E,Planned,Early-Stage,No,n/a,No,0.31°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INS00000&sel_satname=INS00000&plan_id=plan
CHINASAT-G-115.5E,China 🇨🇳,115.5°E,Non-Planned,Early-Stage,No,n/a,No,0.41°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-G-115.5E&sel_satname=CHINASAT-G-115.5E&plan_id=
DFH-4-OD,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.41°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DFH-4-OD&sel_satname=DFH-4-OD&plan_id=
CHINASAT-30B1-115.5E,China 🇨🇳,115.5°E,Planned,Early-Stage,No,n/a,No,0.41°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHINASAT-30B1-115.5E&sel_satname=CHINASAT-30B1-115.5E&plan_id=plan
CHINASAT-D-115.5E,China 🇨🇳,115.5°E,Non-Planned,Early-Stage,Yes,n/a,No,0.41°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-D-115.5E&sel_satname=CHINASAT-D-115.5E&plan_id=
CHINASAT-115.5E,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.41°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-115.5E&sel_satname=CHINASAT-115.5E&plan_id=
CHINASAT-DL5,China 🇨🇳,115.5°E,Non-Planned,Early-Stage,Yes,n/a,No,0.41°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-DL5&sel_satname=CHINASAT-DL5&plan_id=
CHINASAT-D-115.5E_1,China 🇨🇳,115.5°E,Non-Planned,Early-Stage,No,n/a,No,0.41°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-D-115.5E_1&sel_satname=CHINASAT-D-115.5E_1&plan_id=
CHINASAT-ROUTE7,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.41°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-ROUTE7&sel_satname=CHINASAT-ROUTE7&plan_id=
