Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
COMPASS-A-84E,China 🇨🇳,84.0°E,Non-Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-A-84E&sel_satname=COMPASS-A-84E&plan_id=
COMPASS-B-84E,China 🇨🇳,84.0°E,Non-Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-B-84E&sel_satname=COMPASS-B-84E&plan_id=
CHINASAT-34B,China 🇨🇳,84.0°E,Non-Planned,Late-Stage,Yes,No,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-34B&sel_satname=CHINASAT-34B&plan_id=
COMPASS-30B-84E,China 🇨🇳,84.0°E,Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-30B-84E&sel_satname=COMPASS-30B-84E&plan_id=plan
QXSI-84.5E-EX-L,China 🇨🇳,84.5°E,Non-Planned,Early-Stage,No,n/a,No,0.30°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QXSI-84.5E-EX-L&sel_satname=QXSI-84.5E-EX-L&plan_id=
INMARSAT-6-83E5,United Kingdom 🇬🇧,83.5°E,Non-Planned,Early-Stage,No,Partial,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-6-83E5&sel_satname=INMARSAT-6-83E5&plan_id=
F-SAT-30B-83.5E,France 🇫🇷,83.5°E,Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-83.5E&sel_satname=F-SAT-30B-83.5E&plan_id=plan
ITS-AR-83.5E,China 🇨🇳,83.5°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ITS-AR-83.5E&sel_satname=ITS-AR-83.5E&plan_id=
SE-KA-83.5E,Norway 🇳🇴,83.5°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SE-KA-83.5E&sel_satname=SE-KA-83.5E&plan_id=
F-SAT-N7-83.5E,France 🇫🇷,83.5°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-83.5E&sel_satname=F-SAT-N7-83.5E&plan_id=
