Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
FYGEOSAT-A-79E,China 🇨🇳,79.0°E,Non-Planned,Early-Stage,No,n/a,No,0.04°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FYGEOSAT-A-79E&sel_satname=FYGEOSAT-A-79E&plan_id=
MADAR-79E,United Arab Emirates 🇦🇪,79.0°E,Non-Planned,Early-Stage,No,n/a,No,0.04°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-79E&sel_satname=MADAR-79E&plan_id=
THAISAT-78.5E,Thailand 🇹🇭,78.5°E,Non-Planned,Early-Stage,No,n/a,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=THAISAT-78.5E&sel_satname=THAISAT-78.5E&plan_id=
MADAR-78.5E,United Arab Emirates 🇦🇪,78.5°E,Non-Planned,Early-Stage,No,n/a,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-78.5E&sel_satname=MADAR-78.5E&plan_id=
THAICOM-A2B,Thailand 🇹🇭,78.5°E,Non-Planned,Late-Stage,Yes,No,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=THAICOM-A2B&sel_satname=THAICOM-A2B&plan_id=
MADAR-78.5E-2,United Arab Emirates 🇦🇪,78.5°E,Non-Planned,Early-Stage,No,n/a,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-78.5E-2&sel_satname=MADAR-78.5E-2&plan_id=
USGOVSAT-18A,United States 🇺🇸,78.5°E,Non-Planned,Early-Stage,No,Partial,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGOVSAT-18A&sel_satname=USGOVSAT-18A&plan_id=
MEASAT-78.5E-C,Malaysia 🇲🇾,78.5°E,Non-Planned,Early-Stage,No,n/a,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-78.5E-C&sel_satname=MEASAT-78.5E-C&plan_id=
THAICOM-N2,Thailand 🇹🇭,78.5°E,Non-Planned,Late-Stage,Yes,No,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=THAICOM-N2&sel_satname=THAICOM-N2&plan_id=
USGOVSAT-18B,United States 🇺🇸,78.5°E,Non-Planned,Early-Stage,No,n/a,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USGOVSAT-18B&sel_satname=USGOVSAT-18B&plan_id=
