Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
NUSANTARA-PS5-A,Indonesia 🇮🇩,129.0°E,Non-Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-PS5-A&sel_satname=NUSANTARA-PS5-A&plan_id=
INSAT-EHFL-129.5E,India 🇮🇳,129.5°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-EHFL-129.5E&sel_satname=INSAT-EHFL-129.5E&plan_id=
INSAT-EXC(129.5E),India 🇮🇳,129.5°E,Planned,Early-Stage,No,n/a,No,0.50°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-EXC(129.5E)&sel_satname=INSAT-EXC(129.5E)&plan_id=plan
INSAT-NAVR(129.5),India 🇮🇳,129.5°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-NAVR(129.5)&sel_satname=INSAT-NAVR(129.5)&plan_id=
VTN129.5,Viet Nam 🇻🇳,129.5°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=VTN129.5&sel_satname=VTN129.5&plan_id=
INSAT-NAV-GSO3(129.5E),India 🇮🇳,129.5°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-NAV-GSO3(129.5E)&sel_satname=INSAT-NAV-GSO3(129.5E)&plan_id=
LAOSAT-FSS-128.5E,Lao P.D.R. 🇱🇦,128.5°E,Planned,Early-Stage,No,n/a,No,0.50°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LAOSAT-FSS-128.5E&sel_satname=LAOSAT-FSS-128.5E&plan_id=plan
ONETEL-128.5E,Cyprus 🇨🇾,128.5°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ONETEL-128.5E&sel_satname=ONETEL-128.5E&plan_id=
LAOSAT-128.5E-A,Lao P.D.R. 🇱🇦,128.5°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LAOSAT-128.5E-A&sel_satname=LAOSAT-128.5E-A&plan_id=
LAOSAT-128.5E,Lao P.D.R. 🇱🇦,128.5°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LAOSAT-128.5E&sel_satname=LAOSAT-128.5E&plan_id=
KOREASAT-128.2A-30B,Korea (Rep. of) 🇰🇷,128.2°E,Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KOREASAT-128.2A-30B&sel_satname=KOREASAT-128.2A-30B&plan_id=plan
KOREASAT-128.2A,Korea (Rep. of) 🇰🇷,128.2°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOREASAT-128.2A&sel_satname=KOREASAT-128.2A&plan_id=
KOREASAT-128.2E,Korea (Rep. of) 🇰🇷,128.2°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOREASAT-128.2E&sel_satname=KOREASAT-128.2E&plan_id=
COMS-128.2E,Korea (Rep. of) 🇰🇷,128.2°E,Non-Planned,Late-Stage,Yes,No,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMS-128.2E&sel_satname=COMS-128.2E&plan_id=
GEO-KOMPSAT-2-128.2E,Korea (Rep. of) 🇰🇷,128.2°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GEO-KOMPSAT-2-128.2E&sel_satname=GEO-KOMPSAT-2-128.2E&plan_id=
GK2-128.2E,Korea (Rep. of) 🇰🇷,128.2°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GK2-128.2E&sel_satname=GK2-128.2E&plan_id=
CHINASAT-4,China 🇨🇳,130.0°E,Non-Planned,Late-Stage,Yes,No,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-4&sel_satname=CHINASAT-4&plan_id=
GALS-5,Russian Federation 🇷🇺,130.0°E,Non-Planned,Late-Stage,Yes,No,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GALS-5&sel_satname=GALS-5&plan_id=
TOR-10M,Russian Federation 🇷🇺,130.0°E,Non-Planned,Late-Stage,Yes,No,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-10M&sel_satname=TOR-10M&plan_id=
GALS-M-5,Russian Federation 🇷🇺,130.0°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=GALS-M-5&sel_satname=GALS-M-5&plan_id=
PROGNOZ-5,Russian Federation 🇷🇺,130.0°E,Non-Planned,Late-Stage,Yes,No,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PROGNOZ-5&sel_satname=PROGNOZ-5&plan_id=
