Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
FYGEOSAT-99.5E,China 🇨🇳,99.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.14°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FYGEOSAT-99.5E&sel_satname=FYGEOSAT-99.5E&plan_id=
FYGEOSAT-A-99.5E,China 🇨🇳,99.5°E,Non-Planned,Early-Stage,No,n/a,No,0.14°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FYGEOSAT-A-99.5E&sel_satname=FYGEOSAT-A-99.5E&plan_id=
QATARSAT-G5-99E,Qatar 🇶🇦,99.0°E,Non-Planned,Early-Stage,No,n/a,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G5-99E&sel_satname=QATARSAT-G5-99E&plan_id=
QATARSAT-30B-99E-G2,Qatar 🇶🇦,99.0°E,Planned,Early-Stage,No,n/a,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-99E-G2&sel_satname=QATARSAT-30B-99E-G2&plan_id=plan
QATARSAT-30B-99E,Qatar 🇶🇦,99.0°E,Planned,Early-Stage,No,n/a,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-99E&sel_satname=QATARSAT-30B-99E&plan_id=plan
QATARSAT-G3-24,Qatar 🇶🇦,99.0°E,Non-Planned,Early-Stage,No,n/a,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=QATARSAT-G3-24&sel_satname=QATARSAT-G3-24&plan_id=
NSS-TTC-100E,Netherlands 🇳🇱,100.0°E,Non-Planned,Early-Stage,No,n/a,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NSS-TTC-100E&sel_satname=NSS-TTC-100E&plan_id=
USNN-4,United States 🇺🇸,100.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USNN-4&sel_satname=USNN-4&plan_id=
USLL-PAC4,United States 🇺🇸,100.0°E,Non-Planned,Early-Stage,No,n/a,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USLL-PAC4&sel_satname=USLL-PAC4&plan_id=
FLTSATCOM-A INDOC-4,United States 🇺🇸,100.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FLTSATCOM-A+INDOC-4&sel_satname=FLTSATCOM-A+INDOC-4&plan_id=
EMARSAT-4S,United Arab Emirates 🇦🇪,98.5°E,Non-Planned,Late-Stage,Yes,No,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EMARSAT-4S&sel_satname=EMARSAT-4S&plan_id=
EMARSAT-13S,United Arab Emirates 🇦🇪,98.5°E,Non-Planned,Early-Stage,No,n/a,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=EMARSAT-13S&sel_satname=EMARSAT-13S&plan_id=
MADAR-98.5E,United Arab Emirates 🇦🇪,98.5°E,Non-Planned,Early-Stage,No,n/a,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-98.5E&sel_satname=MADAR-98.5E&plan_id=
MADAR-98.5E-2,United Arab Emirates 🇦🇪,98.5°E,Non-Planned,Early-Stage,No,n/a,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-98.5E-2&sel_satname=MADAR-98.5E-2&plan_id=
EMARSAT-7S,United Arab Emirates 🇦🇪,98.5°E,Non-Planned,Late-Stage,Yes,No,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EMARSAT-7S&sel_satname=EMARSAT-7S&plan_id=
SOM00000,Somalia 🇸🇴,98.4°E,Planned,Early-Stage,No,n/a,No,0.96°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SOM00000&sel_satname=SOM00000&plan_id=plan
