Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
MADAR-131E,United Arab Emirates 🇦🇪,131.0°E,Non-Planned,Early-Stage,No,n/a,No,0.08°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-131E&sel_satname=MADAR-131E&plan_id=
P-SAT-131E,Papua New Guinea 🇵🇬,131.0°E,Non-Planned,Early-Stage,No,n/a,No,0.08°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=P-SAT-131E&sel_satname=P-SAT-131E&plan_id=
USOBO-10B,United States 🇺🇸,130.6°E,Non-Planned,Early-Stage,No,n/a,No,0.32°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-10B&sel_satname=USOBO-10B&plan_id=
USOBO-10C,United States 🇺🇸,130.6°E,Non-Planned,Early-Stage,No,n/a,No,0.32°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-10C&sel_satname=USOBO-10C&plan_id=
VINASAT-5,Viet Nam 🇻🇳,131.8°E,Non-Planned,Early-Stage,No,n/a,No,0.88°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=VINASAT-5&sel_satname=VINASAT-5&plan_id=
VINASAT-FSS-131E-III,Viet Nam 🇻🇳,131.8°E,Planned,Late-Stage,Yes,No,No,0.88°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=VINASAT-FSS-131E-III&sel_satname=VINASAT-FSS-131E-III&plan_id=plan
CHNSAT-130E,China 🇨🇳,130.0°E,Non-Planned,Late-Stage,Yes,No,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHNSAT-130E&sel_satname=CHNSAT-130E&plan_id=
DFH-3A-OD,China 🇨🇳,130.0°E,Non-Planned,Late-Stage,Yes,No,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DFH-3A-OD&sel_satname=DFH-3A-OD&plan_id=
CHNSAT-30B-130E,China 🇨🇳,130.0°E,Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHNSAT-30B-130E&sel_satname=CHNSAT-30B-130E&plan_id=plan
CHINASAT-4,China 🇨🇳,130.0°E,Non-Planned,Late-Stage,Yes,No,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-4&sel_satname=CHINASAT-4&plan_id=
