,Satellite Name,In-License Launch Number,Administration,Longitude,Date of Receipt,Launch Offset (days),Launch Country Match,Launch Spaceport Match,Launch Vehicle Match,Satellite Manufacturer Match,Match Sum
975,EUTELSAT-B1-13E,1,F,13.0,14.04.2003,1286,1,1,1,1,4
1679,F-SAT-KU2-E-7E,1,F,7.0,29.07.2011,1286,1,1,1,1,4
684,TELECOM-2B,2,F,-5.0,30.09.1998,1490,1,1,1,1,4
812,TELECOM-4A,1,F,-8.0,18.01.2008,1490,1,1,1,1,4
1155,VIDEOSAT-7,2,F,-5.0,30.09.1998,1490,1,1,1,1,4
7,GEOSAT-3E,1,F,3.0,28.04.2015,1736,1,1,1,1,4
761,TELECOM-2C,2,F,3.0,30.09.1998,1736,1,1,1,1,4
1524,TELECOM-4C,1,F,3.0,18.01.2008,1736,1,1,1,1,4
618,F-SAT-N-E-13E,1,F,13.0,26.05.2016,2158,1,1,1,1,4
723,F-SAT-N3-13E,1,F,13.0,12.04.2019,2158,1,1,1,1,4
1052,F-SAT-N-E-8W,3,F,-8.0,27.05.2016,2458,1,1,1,1,4
9,GEOSAT-3E,3,F,3.0,28.04.2015,2662,1,1,1,1,4
1248,EUTELSAT 1-3,1,F,7.0,14.11.2000,2981,1,1,1,1,4
1526,EUTELSAT 2-7E,1,F,7.0,30.09.1998,2981,1,1,1,1,4
8,GEOSAT-3E,2,F,3.0,28.04.2015,3027,1,1,1,1,4
460,F-SAT-N3-48E,2,F,48.0,19.06.2019,3027,1,1,1,1,4
822,F-SAT-N-E-48E,1,F,48.0,26.05.2016,3027,1,1,1,1,4
683,TELECOM-2B,1,F,-5.0,30.09.1998,3066,1,1,1,1,4
16,3GSAT-G17R,1,F,10.0,26.02.2010,3131,1,1,1,1,4
480,F-SAT-N-E-10E,1,F,10.0,20.05.2016,3131,1,1,1,1,4
700,F-SAT-S-E-10E,1,F,10.0,13.01.2012,3131,1,1,1,1,4
849,F-SAT-N3-10E,1,F,10.0,25.09.2019,3131,1,1,1,1,4
1539,F-SAT-C-E-10E,1,F,10.0,04.11.2009,3131,1,1,1,1,4
168,TELECOM-3A,1,F,-8.0,03.02.2003,3187,1,1,1,1,4
1580,TELECOM-2A,1,F,-8.0,30.09.1998,3187,1,1,1,1,4
297,EUTELSAT 3-21.5E,1,F,21.5,16.04.2002,3196,1,1,1,1,4
673,EUTELSAT 2-21.5E,1,F,21.5,29.02.2000,3196,1,1,1,1,4
1490,EUTELSAT 2-16E,1,F,16.0,30.09.1998,3196,1,1,1,1,4
1513,F-SAT-N3-33E,1,F,33.0,26.05.2020,3217,1,1,1,1,4
571,F-SAT-N-E-36E,1,F,36.0,26.05.2016,3366,1,1,1,1,4
660,F-SAT-N3-36E,1,F,36.0,07.05.2019,3366,1,1,1,1,4
1164,F-SAT-KU3-E-36E,1,F,36.0,01.02.2010,3366,1,1,1,1,4
463,EUTELSAT 2-10E,1,F,10.0,30.09.1998,3522,1,1,1,1,4
1386,EUTELSAT 3-12.5W,2,F,-12.5,20.12.1999,3522,1,1,1,1,4
580,EUTELSAT 2-13E,1,F,13.0,30.09.1998,3660,1,1,1,1,4
43,F-SAT-N5-9E,1,F,9.0,20.05.2022,3763,1,1,1,1,4
1367,F-SAT-N3-9E,1,F,9.0,03.06.2019,3763,1,1,1,1,4
1657,F-SAT-KA-E-9E,1,F,9.0,20.06.2011,3763,1,1,1,1,4
1250,F-SAT-N3-7W,1,F,-7.0,19.05.2020,4035,1,1,1,1,4
1258,F-SAT-KU-E-7W,2,F,-7.0,19.11.2013,4035,1,1,1,1,4
1440,F-SAT-N-E-16E,1,F,16.0,27.05.2016,4048,1,1,1,1,4
1567,F-SAT-N3-16E,1,F,16.0,10.04.2020,4048,1,1,1,1,4
1363,EDRS-31E,1,F,31.0,19.04.2019,4194,1,1,1,1,4
1132,EUTELSAT 1-5,1,F,21.5,30.09.1998,4430,1,1,1,1,4
750,F-SAT-N-E-21.5E,1,F,21.5,26.05.2016,4448,1,1,1,1,4
1396,F-SAT-N3-21.5E,1,F,21.5,28.05.2020,4448,1,1,1,1,4
746,F-SAT-N-E-70.5E,2,F,70.5,25.05.2016,4471,1,1,1,1,4
1392,F-SAT-N3-70.5E,1,F,70.5,10.05.2019,4471,1,1,1,1,4
760,TELECOM-2C,1,F,3.0,30.09.1998,4562,1,1,1,1,4
173,F-SAT-N-E-7E,1,F,7.0,27.05.2016,4633,1,1,1,1,4
245,EUTELSAT 1-8,1,F,25.5,30.09.1998,4739,1,1,1,1,4
674,EUTELSAT 2-21.5E,2,F,21.5,29.02.2000,4739,1,1,1,1,4
1425,EUTELSAT 2-33E,1,F,33.0,21.03.2000,4739,1,1,1,1,4
648,F-SAT-N-E-25.5E,1,F,25.5,27.05.2016,4740,1,1,1,1,4
495,ATHENA-FIDUS-38E,1,F,38.0,10.02.2015,4901,1,1,1,1,4
148,F-SAT-B1-E-3E,1,F,3.0,03.07.2015,5010,1,1,1,1,4
705,F-SAT-N-E-3E,1,F,3.0,26.05.2016,5010,1,1,1,1,4
1313,F-SAT-N3-3E,1,F,3.0,20.04.2020,5010,1,1,1,1,4
318,F-SAT-N3-8W,1,F,-8.0,19.05.2020,5461,1,1,1,1,4
1050,F-SAT-N-E-8W,1,F,-8.0,27.05.2016,5461,1,1,1,1,4
572,F-SAT-N-E-36E,2,F,36.0,26.05.2016,5588,1,1,1,1,4
661,F-SAT-N3-36E,2,F,36.0,07.05.2019,5588,1,1,1,1,4
1368,F-SAT-N3-9E,2,F,9.0,03.06.2019,5623,1,1,1,1,4
962,F-SAT-N4-65W,1,F,-65.0,20.05.2021,5663,1,1,1,1,4
1404,F-SAT-N-172E,1,F,172.0,20.04.2018,6112,1,1,1,1,4
850,F-SAT-N3-10E,2,F,10.0,25.09.2019,6119,1,1,1,1,4
521,EUTELSAT 2-36E,2,F,36.0,30.09.1998,6292,1,1,1,1,4
584,F-SAT-N-A-25.5E,1,F,25.5,31.01.2019,6643,1,1,1,1,4
1291,F-SAT-N3-25.5E,1,F,25.5,14.11.2019,6644,1,1,1,1,4
1525,F-SAT-N5-25.5E,1,F,25.5,25.11.2019,6644,1,1,1,1,4
1255,EDRS-31.2E,1,F,31.2,13.11.2020,6856,1,1,1,1,4
765,F-SAT-N5-7E,1,F,7.0,05.07.2021,6861,1,1,1,1,4
1187,F-SAT-N3-7E,1,F,7.0,18.05.2020,6861,1,1,1,1,4
766,F-SAT-N5-7E,2,F,7.0,05.07.2021,7071,1,1,1,1,4
479,F-MILSATCOM3-45E,1,F,45.0,07.09.2022,7557,1,1,1,1,4
1292,FMS5-45.5E,1,F,45.5,26.02.2020,7557,1,1,1,1,4
1318,FMS5-45E,1,F,45.0,26.02.2020,7557,1,1,1,1,4
1429,FMS5-46E,1,F,46.0,26.02.2020,7557,1,1,1,1,4
697,F-SAT-N5-48E,1,F,48.0,07.04.2022,7632,1,1,1,1,4
175,TURKSAT-42E-A,2,TUR,42.0,12.01.2009,1,0,1,1,1,3
876,TURKSAT-42E-B,3,TUR,42.0,19.06.2014,1,0,1,1,1,3
938,TURKSAT-KX,1,TUR,42.0,25.04.2000,1,0,1,1,1,3
665,ANIK-F1,2,CAN,-107.3,21.12.2004,6,0,1,1,1,3
1573,CANSAT-34,1,CAN,-107.3,23.05.2012,6,0,1,1,1,3
139,LUX-G3-28.2E,2,LUX,28.2,02.06.2010,8,0,1,1,1,3
226,N-SAT-110,1,J,110.0,02.05.2000,9,0,1,1,1,3
935,N-SAT-Y12-110E,1,J,110.0,26.06.2017,9,0,1,1,1,3
1244,JMCS-2,1,J,110.0,30.10.2000,9,0,1,1,1,3
1393,N-SAT-110E,1,J,110.0,02.05.2000,9,0,1,1,1,3
1568,JMCS-D2-X,1,J,110.0,17.01.2013,9,0,1,1,1,3
252,SBTS B4,1,B,-92.0,28.09.1998,20,0,1,1,1,3
635,INTELSAT7 62E,2,USA,62.0,19.10.2000,43,0,1,1,1,3
655,INTELSAT8 60E,2,USA,60.0,19.10.2000,43,0,1,1,1,3
857,INTELSAT8 62E,2,USA,62.0,19.10.2000,43,0,1,1,1,3
981,INTELSAT9 62E,1,USA,62.0,19.10.2000,43,0,1,1,1,3
754,EUROPE*STAR-3,1,D,47.5,17.04.2000,68,0,1,1,1,3
1171,EUROPESTAR-45E,1,D,45.0,18.12.2012,68,0,1,1,1,3
1578,EUROPE*STAR-1,1,D,45.0,09.09.1999,68,0,1,1,1,3
72,USASAT-55V,1,USA,169.0,12.09.2017,71,0,1,1,1,3
405,USASAT-60I,1,USA,-45.0,15.10.2009,71,0,1,1,1,3
1601,CANSAT-68,2,CAN,-109.2,29.12.2022,76,0,1,1,1,3
1607,AGILA-A1,1,PHL,153.0,28.01.1999,90,0,1,1,1,3
780,SKYNET-4K,1,G,6.0,07.07.2004,154,0,1,1,1,3
1230,ASIABSS,1,AUS,105.0,15.02.2001,169,0,1,1,1,3
324,USASAT-22J,1,USA,-137.0,27.01.2004,181,0,1,1,1,3
325,USASAT-22J,2,USA,-137.0,27.01.2004,181,0,1,1,1,3
1059,BSAT-110,2,J,110.0,30.06.1998,184,0,1,1,1,3
1028,USASAT-35J,1,USA,-99.0,30.01.2001,186,0,1,1,1,3
1444,DFS II-2,1,D,28.5,07.12.2000,186,0,1,1,1,3
490,KYPROS-SAT-5,4,CYP,39.0,03.10.2019,188,0,1,1,1,3
1192,INSAT-2M (83),1,IND,83.0,26.09.2001,204,0,1,1,1,3
1516,INSAT-2K (83),1,IND,83.0,10.08.2000,204,0,1,1,1,3
450,USASAT-80A,1,USA,-50.0,13.07.2020,221,0,1,1,1,3
95,SUPERBIRD-B2,1,J,162.0,03.07.2001,235,0,1,1,1,3
149,JMCS-3B,1,J,162.0,23.04.2001,235,0,1,1,1,3
239,N-SAT2-162E,1,J,162.0,17.02.2016,235,0,1,1,1,3
423,SUPERBIRD-B2-KA,1,J,162.0,03.07.2001,235,0,1,1,1,3
593,SUPERBIRD-B2-R,1,J,162.0,27.12.2005,235,0,1,1,1,3
1227,JMCS-B4-X,1,J,162.0,17.01.2013,235,0,1,1,1,3
900,SICRAL-2A,1,I,16.2,07.10.1998,246,0,1,1,1,3
654,INTELSAT8 60E,1,USA,60.0,19.10.2000,252,0,1,1,1,3
716,INTELSAT9 60E,1,USA,60.0,19.10.2000,252,0,1,1,1,3
956,INTELSAT6 60E,2,USA,60.0,29.10.1998,252,0,1,1,1,3
628,INTELSAT6 330.5E,1,USA,-29.5,05.10.2018,270,0,1,1,1,3
1622,INTELSAT9 330.5E,1,USA,-29.5,05.10.2018,270,0,1,1,1,3
1630,INTELSAT8 330.5E,1,USA,-29.5,05.10.2018,270,0,1,1,1,3
894,USASAT-35E,1,USA,-123.0,30.01.2001,272,0,1,1,1,3
58,INTELSAT8 307E,2,USA,-53.0,27.09.2001,275,0,1,1,1,3
320,INTELSAT9 307E,1,USA,-53.0,07.06.2001,275,0,1,1,1,3
993,INTELSAT8 342E,1,USA,-18.0,28.11.2001,275,0,1,1,1,3
1166,INTELSAT9 342E,1,USA,-18.0,17.11.2003,275,0,1,1,1,3
66,LUX-G8-36,1,LUX,-135.0,27.10.2017,298,0,1,1,1,3
166,USASAT-35I,1,USA,-101.0,17.11.2004,298,0,1,1,1,3
188,USASAT-35N,1,USA,-91.0,30.01.2001,305,0,1,1,1,3
416,USASAT-60N,1,USA,33.0,01.11.2011,305,0,1,1,1,3
1675,USASAT-14L,1,USA,-12.0,09.07.1999,310,0,1,1,1,3
713,CANSAT-64,1,CAN,-109.2,24.07.2017,323,0,1,1,1,3
1454,BSAT-109.85,1,J,109.85,29.05.2001,324,0,1,1,1,3
105,PACSTAR-L4,1,PNG,-121.0,11.06.2015,347,0,1,1,1,3
254,USASAT-24N,1,USA,-129.0,17.07.2001,347,0,1,1,1,3
183,MADAR-33E,1,UAE,33.0,20.05.2021,368,0,1,1,1,3
265,INFOSAT-C,1,KOR,116.0,09.06.2015,368,0,1,1,1,3
372,INFOSAT-B,1,KOR,113.0,11.11.2004,368,0,1,1,1,3
824,KOREASAT-1,1,KOR,116.0,30.09.1999,368,0,1,1,1,3
825,KOREASAT-1,2,KOR,116.0,30.09.1999,368,0,1,1,1,3
1125,PACIFISAT-9,1,PNG,116.1,18.12.2013,368,0,1,1,1,3
1534,NUSANTARA-H1-A,2,INS,116.1,21.03.2023,368,0,1,1,1,3
1584,PACIFISAT-116.1E,1,PNG,116.1,04.06.2020,368,0,1,1,1,3
134,PALAPA-B1,2,INS,108.0,05.11.2012,402,0,1,1,1,3
280,TELKOM-108E,1,INS,108.0,25.01.2017,402,0,1,1,1,3
718,PALAPA-C2,1,INS,108.0,14.04.2003,402,0,1,1,1,3
547,USASAT-25D,1,USA,-45.0,02.10.1998,449,0,1,1,1,3
1204,NEW DAWN 47,1,PNG,157.0,19.08.2021,449,0,1,1,1,3
1293,USASAT-60Q,1,USA,157.0,18.12.2018,449,0,1,1,1,3
219,INSAT-2E83,1,IND,83.0,31.05.1999,478,0,1,1,1,3
415,AUSSAT C 156E GOV,1,AUS,156.0,25.02.2000,480,0,1,1,1,3
500,AUSSAT B 156E S,1,AUS,156.0,04.12.2014,480,0,1,1,1,3
576,AUSSAT C 156E FSS,1,AUS,156.0,25.02.2000,480,0,1,1,1,3
578,ADF 156E GOV,1,AUS,156.0,22.07.2008,480,0,1,1,1,3
1581,AUSSAT C 156E GOVR,1,AUS,156.0,06.12.2012,480,0,1,1,1,3
1224,INSAT-EK74,1,IND,74.0,21.11.2003,505,0,1,1,1,3
1589,ANIK-F2,1,CAN,-111.1,07.02.2013,511,0,1,1,1,3
838,JCSAT-2R,1,J,154.0,22.03.2002,541,0,1,1,1,3
992,N-SAT-Y12-136E,2,J,136.0,25.02.2019,541,0,1,1,1,3
1616,JCSAT-FO-154E,1,J,154.0,26.12.2005,541,0,1,1,1,3
764,SKYNET-4L,1,G,53.0,07.07.2004,558,0,1,1,1,3
988,SKYNET-5D,1,G,53.0,24.05.2005,558,0,1,1,1,3
222,NSS-G2-1,2,HOL,-177.0,23.10.2015,569,0,1,1,1,3
985,LUX-G7-43,1,LUX,-87.0,16.08.2016,569,0,1,1,1,3
1075,LUX-G3-24.2E,3,LUX,23.5,02.06.2010,569,0,1,1,1,3
1022,NSS-16,1,HOL,-22.0,14.07.2006,587,0,1,1,1,3
365,INTELSAT8 95E,1,HOL,95.0,29.10.1998,600,0,1,1,1,3
509,PALAPA-B1-EC,1,INS,108.0,24.06.1998,600,0,1,1,1,3
1078,PALAPA-B3-EC,3,INS,118.0,14.08.2017,600,0,1,1,1,3
1284,INTELSAT5A 95E,1,HOL,95.0,29.10.1998,600,0,1,1,1,3
1463,INTELSAT7 95E,1,HOL,95.0,29.10.1998,600,0,1,1,1,3
1261,USASAT-24W,1,USA,-79.0,25.09.1998,623,0,1,1,1,3
158,D-STAR-2,1,J,136.0,07.06.2002,624,0,1,1,1,3
493,N-STAR-E,1,J,136.0,03.10.2007,624,0,1,1,1,3
486,INTELSAT8 335.5E,1,USA,-24.5,04.03.2002,631,0,1,1,1,3
844,INTELSAT6 335.5E,2,USA,-24.5,29.10.1998,631,0,1,1,1,3
1422,INTELSAT9 335.5E,1,USA,-24.5,04.03.2002,631,0,1,1,1,3
1538,INTELSAT7 335.5E,1,USA,-24.5,04.03.2002,631,0,1,1,1,3
609,SATMEX 8,1,MEX,-116.8,16.06.2014,661,0,1,1,1,3
735,INTELSAT6 62E,1,USA,62.0,29.10.1998,678,0,1,1,1,3
1263,INTELSAT5A 180E,1,USA,180.0,29.10.1998,706,0,1,1,1,3
1416,INTELSAT7 180E,1,USA,180.0,29.10.1998,706,0,1,1,1,3
1558,INTELSAT5 PAC3,1,USA,180.0,29.10.1998,706,0,1,1,1,3
121,INTELSAT8 64E,1,USA,64.0,29.10.1998,730,0,1,1,1,3
159,INTELSAT9 64E,1,USA,64.0,17.11.2003,730,0,1,1,1,3
742,ST-1A,1,SNG,88.0,23.11.2000,743,0,1,1,1,3
990,ST-1A-CK,1,SNG,88.0,19.12.2014,743,0,1,1,1,3
1519,APSTAR-142E-R,1,CHN,142.0,12.05.2014,743,0,1,1,1,3
116,INTELSAT7 332.5E,1,USA,-27.5,04.03.2002,754,0,1,1,1,3
238,INTELSAT9 332.5E,1,USA,-27.5,04.03.2002,754,0,1,1,1,3
965,INTELSAT6 332.5E,1,USA,-27.5,29.10.1998,754,0,1,1,1,3
1267,INTELSAT8 332.5E,1,USA,-27.5,04.03.2002,754,0,1,1,1,3
351,CHINASAT-ROUTE8,1,CHN,125.0,18.07.2022,762,0,1,1,1,3
1054,USASAT-14I-3,1,USA,68.5,16.08.2007,767,0,1,1,1,3
106,NSS-KA41,1,HOL,95.0,30.08.2011,832,0,1,1,1,3
171,NSS-G2-18,3,HOL,95.0,23.10.2015,832,0,1,1,1,3
262,NSS-9,1,HOL,95.0,24.01.2003,832,0,1,1,1,3
366,INTELSAT8 95E,2,HOL,95.0,29.10.1998,832,0,1,1,1,3
804,NSS-G5-1,1,HOL,-169.5,08.06.2021,832,0,1,1,1,3
1095,NSS-G4-9,1,HOL,-86.5,27.05.2019,832,0,1,1,1,3
1472,INTELSAT KA 95E,1,HOL,95.0,24.01.2003,832,0,1,1,1,3
427,PAKSAT-1R,1,PAK,38.0,23.05.2011,836,0,1,1,1,3
1336,PAKSAT-1,1,PAK,38.0,08.03.2003,836,0,1,1,1,3
1654,PSN-146E,3,INS,146.0,29.06.2022,844,0,1,1,1,3
274,ANIK-F2R,1,CAN,-111.1,17.07.2017,876,0,1,1,1,3
927,CANSAT KA-4,1,CAN,-111.1,01.02.2001,876,0,1,1,1,3
497,SATMEX 7,1,MEX,-113.0,16.06.2014,892,0,1,1,1,3
1017,USASAT-50B,1,USA,-133.0,08.08.2011,944,0,1,1,1,3
769,THAICOM-C1,1,THA,50.5,19.10.2010,946,0,1,1,1,3
1237,INMARSAT-3 IOR WEST,1,G,25.0,09.10.1998,946,0,1,1,1,3
936,B-SAT P,1,B,-84.0,28.09.1998,950,0,1,1,1,3
659,INSAT-EK93.5,1,IND,93.5,21.11.2003,951,0,1,1,1,3
973,INSAT-EK93.5R,1,IND,93.5,21.11.2003,951,0,1,1,1,3
658,THAICOM-A2B,3,THA,78.5,04.05.2007,960,0,1,1,1,3
731,JCSAT-1R,2,J,150.0,28.09.1998,1009,0,1,1,1,3
866,JCSAT-FO-150E,1,J,150.0,26.12.2005,1009,0,1,1,1,3
122,INTELSAT8 64E,2,USA,64.0,29.10.1998,1010,0,1,1,1,3
1627,INTELSAT7 64E,1,USA,64.0,29.10.1998,1010,0,1,1,1,3
161,SIRIUS-2,1,S,4.8,30.06.1998,1029,0,1,1,1,3
154,NSS-G2-16,1,HOL,50.5,23.10.2015,1101,0,1,1,1,3
244,INTELSAT8 183E,1,HOL,-177.0,20.04.2000,1101,0,1,1,1,3
393,NSS-G4-22,2,HOL,50.5,03.07.2018,1101,0,1,1,1,3
805,NSS-36,1,HOL,57.0,06.08.2009,1101,0,1,1,1,3
906,NSS-19,1,HOL,-177.0,14.07.2006,1101,0,1,1,1,3
970,SIRIUS-5E,2,S,5.0,17.12.2010,1101,0,1,1,1,3
1329,INTELSAT7 183E,1,HOL,-177.0,20.04.2000,1101,0,1,1,1,3
1664,INTELSAT8 338.5E,1,HOL,-21.5,29.10.1998,1101,0,1,1,1,3
498,TURKSAT-31E-C,1,TUR,31.0,06.01.2015,1122,0,1,1,1,3
573,TURKSAT-31E-B,1,TUR,31.0,04.06.2014,1122,0,1,1,1,3
1106,INTELSAT9 33E,1,USA,33.0,18.11.2004,1169,0,1,1,1,3
41,INSAT-2M (74),1,IND,74.0,26.09.2001,1190,0,1,1,1,3
123,INSAT-2T (74),1,IND,74.0,26.09.2001,1190,0,1,1,1,3
579,INSAT-2K (74),1,IND,74.0,06.11.2000,1190,0,1,1,1,3
1358,INMARSAT-3 AOR WEST2,1,G,-54.0,09.10.1998,1191,0,1,1,1,3
1058,BSAT-110,1,J,110.0,30.06.1998,1238,0,1,1,1,3
657,THAICOM-A2B,2,THA,78.5,04.05.2007,1254,0,1,1,1,3
739,INTELSAT9 328.5E,1,USA,-31.5,17.11.2003,1285,0,1,1,1,3
741,INTELSAT8 330.5E,2,USA,-29.5,19.05.2000,1285,0,1,1,1,3
1621,INTELSAT8 328.5E,1,USA,-31.5,18.06.2015,1285,0,1,1,1,3
64,METEOSAT IODC_57.5E,1,D,57.5,29.01.2014,1305,0,1,1,1,3
210,USASAT-24U,1,USA,-85.0,25.09.1998,1315,0,1,1,1,3
345,HISPASAT-2A X,1,E,-30.0,14.01.2003,1316,0,1,1,1,3
1549,NAHUEL-C,1,ARG,-72.0,07.01.2015,1335,0,1,1,1,3
1297,ARABSAT 2-B,3,ARS,26.0,21.09.1998,1393,0,1,1,1,3
308,INSAT-EK83,1,IND,83.0,21.11.2003,1410,0,1,1,1,3
1034,INSAT-EK83R,1,IND,83.0,21.11.2003,1410,0,1,1,1,3
706,CANSAT(107.3W)-L,1,CAN,-107.3,20.10.2015,1448,0,1,1,1,3
1084,CANSAT KA-5,1,CAN,-118.7,08.07.2004,1455,0,1,1,1,3
1410,CANSAT KA-5X,1,CAN,-118.7,08.07.2004,1455,0,1,1,1,3
541,SECOMSAT B29E,1,E,29.0,05.04.2004,1470,0,1,1,1,3
454,ARABSAT 2-A,1,ARS,30.5,07.04.2010,1520,0,1,1,1,3
145,EUROPESTAR-47.5E,3,D,47.5,26.03.2013,1544,0,1,1,1,3
21,HISPASAT-2AKA,1,E,-30.0,05.04.2004,1546,0,1,1,1,3
346,HISPASAT-2A X,2,E,-30.0,14.01.2003,1546,0,1,1,1,3
982,HISPASAT-2B 30KA,1,E,-30.0,05.04.2004,1546,0,1,1,1,3
1207,SECOMSAT-4-30W,1,E,-30.0,12.09.2022,1546,0,1,1,1,3
641,AMOS 1-B,1,ISR,-4.0,10.03.2004,1551,0,1,1,1,3
642,AMOS 1-B,2,ISR,-4.0,10.03.2004,1551,0,1,1,1,3
456,INTELSAT7 310E,1,USA,-50.0,29.10.1998,1558,0,1,1,1,3
596,INTELSAT10 310E,1,USA,-50.0,23.03.2006,1558,0,1,1,1,3
721,INTELSAT8 304.5E,2,USA,-55.5,18.06.2015,1558,0,1,1,1,3
1038,INTELSAT9 310E,1,USA,-50.0,17.11.2003,1558,0,1,1,1,3
1325,INTELSAT7 304.5E,2,USA,-55.5,29.10.1998,1558,0,1,1,1,3
1634,INTELSAT9 304.5E,1,USA,-55.5,17.11.2003,1558,0,1,1,1,3
810,PALAPA-C4,3,INS,150.5,08.03.2017,1575,0,1,1,1,3
