License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
STATSIONAR-1,Russian Federation 🇷🇺,80.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STATSIONAR-1&sel_satname=STATSIONAR-1&plan_id=
FOTON-2,Russian Federation 🇷🇺,80.0°E,Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FOTON-2&sel_satname=FOTON-2&plan_id=plan
COMPASS-30B-80E,China 🇨🇳,80.0°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=COMPASS-30B-80E&sel_satname=COMPASS-30B-80E&plan_id=plan
PROGNOZ-4,Russian Federation 🇷🇺,80.0°E,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PROGNOZ-4&sel_satname=PROGNOZ-4&plan_id=
CHINASAT-31,China 🇨🇳,80.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-31&sel_satname=CHINASAT-31&plan_id=
COMPASS-80E,China 🇨🇳,80.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=COMPASS-80E&sel_satname=COMPASS-80E&plan_id=
EXPRESS-6,Russian Federation 🇷🇺,80.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EXPRESS-6&sel_satname=EXPRESS-6&plan_id=
EXPRESS-6KA,Russian Federation 🇷🇺,80.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EXPRESS-6KA&sel_satname=EXPRESS-6KA&plan_id=
COMPASS-A-80E,China 🇨🇳,80.0°E,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-A-80E&sel_satname=COMPASS-A-80E&plan_id=
FOTON-2,Russian Federation 🇷🇺,80.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=FOTON-2&sel_satname=FOTON-2&plan_id=
CTDRS-1-80E,China 🇨🇳,80.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CTDRS-1-80E&sel_satname=CTDRS-1-80E&plan_id=
VOLNA-8R,Russian Federation 🇷🇺,80.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VOLNA-8R&sel_satname=VOLNA-8R&plan_id=
POTOK-2,Russian Federation 🇷🇺,80.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=POTOK-2&sel_satname=POTOK-2&plan_id=
CTDRS-2-80E,China 🇨🇳,80.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CTDRS-2-80E&sel_satname=CTDRS-2-80E&plan_id=
EXPRESS-6B,Russian Federation 🇷🇺,80.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EXPRESS-6B&sel_satname=EXPRESS-6B&plan_id=
COMPASS-80.3E,China 🇨🇳,80.3°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=COMPASS-80.3E&sel_satname=COMPASS-80.3E&plan_id=
CHINASAT-34A,China 🇨🇳,79.6°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-34A&sel_satname=CHINASAT-34A&plan_id=
F-SAT-30B-80.5E,France 🇫🇷,80.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-80.5E&sel_satname=F-SAT-30B-80.5E&plan_id=plan
F-SAT-P-30B-80.5E-F,France 🇫🇷,80.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-80.5E-F&sel_satname=F-SAT-P-30B-80.5E-F&plan_id=plan
F-SAT-N7-80.5E,France 🇫🇷,80.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-80.5E&sel_satname=F-SAT-N7-80.5E&plan_id=
