License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
USOBO-1A,United States 🇺🇸,159.4°W,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USOBO-1A&sel_satname=USOBO-1A&plan_id=
MDW00000,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MDW00000&sel_satname=MDW00000&plan_id=plan
HWA00000,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HWA00000&sel_satname=HWA00000&plan_id=plan
GUMMRA00,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GUMMRA00&sel_satname=GUMMRA00&plan_id=plan
XCQ00000,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=XCQ00000&sel_satname=XCQ00000&plan_id=plan
HWL00000,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HWL00000&sel_satname=HWL00000&plan_id=plan
JAR00000,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=JAR00000&sel_satname=JAR00000&plan_id=plan
INMARSAT-6-159W,United Kingdom 🇬🇧,159.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-6-159W&sel_satname=INMARSAT-6-159W&plan_id=
ALS00000,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ALS00000&sel_satname=ALS00000&plan_id=plan
JON00000,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=JON00000&sel_satname=JON00000&plan_id=plan
MHL00000,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MHL00000&sel_satname=MHL00000&plan_id=plan
PLM00000,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=PLM00000&sel_satname=PLM00000&plan_id=plan
SMA00000,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SMA00000&sel_satname=SMA00000&plan_id=plan
WAK00000,United States 🇺🇸,159.0°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=WAK00000&sel_satname=WAK00000&plan_id=plan
PROGNOZ-7,Russian Federation 🇷🇺,159.0°W,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PROGNOZ-7&sel_satname=PROGNOZ-7&plan_id=
SE-8-160W,Norway 🇳🇴,160.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SE-8-160W&sel_satname=SE-8-160W&plan_id=
ESDRN,Russian Federation 🇷🇺,160.0°W,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ESDRN&sel_satname=ESDRN&plan_id=
ESDRN-M,Russian Federation 🇷🇺,160.0°W,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ESDRN-M&sel_satname=ESDRN-M&plan_id=
ESDRN,Russian Federation 🇷🇺,160.0°W,Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ESDRN&sel_satname=ESDRN&plan_id=plan
