License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
USASAT-14I-3,United States 🇺🇸,68.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-14I-3&sel_satname=USASAT-14I-3&plan_id=
ODYSSEY FSS-68.5E,Germany 🇩🇪,68.5°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ODYSSEY+FSS-68.5E&sel_satname=ODYSSEY+FSS-68.5E&plan_id=plan
USASAT-60C,United States 🇺🇸,68.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-60C&sel_satname=USASAT-60C&plan_id=
USASAT-101D,United States 🇺🇸,68.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=USASAT-101D&sel_satname=USASAT-101D&plan_id=plan
KYPROS-68.5E,Cyprus 🇨🇾,68.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KYPROS-68.5E&sel_satname=KYPROS-68.5E&plan_id=
NEW DAWN 27,Papua New Guinea 🇵🇬,68.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NEW+DAWN+27&sel_satname=NEW+DAWN+27&plan_id=
USASAT-71N,United States 🇺🇸,68.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-71N&sel_satname=USASAT-71N&plan_id=
NEW DAWN 27-1,Papua New Guinea 🇵🇬,68.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NEW+DAWN+27-1&sel_satname=NEW+DAWN+27-1&plan_id=
USASAT-14I,United States 🇺🇸,68.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-14I&sel_satname=USASAT-14I&plan_id=
INSAT-EXC(68E),India 🇮🇳,68.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-EXC(68E)&sel_satname=INSAT-EXC(68E)&plan_id=plan
IRANSAT-68E,Iran (Islamic Republic of) 🇮🇷,68.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-68E&sel_satname=IRANSAT-68E&plan_id=
INSAT-KA68ER,India 🇮🇳,68.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA68ER&sel_satname=INSAT-KA68ER&plan_id=
DEF-R-SAT-5B,Australia 🇦🇺,68.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DEF-R-SAT-5B&sel_satname=DEF-R-SAT-5B&plan_id=
CHNNEWSAT-G1-68E,China 🇨🇳,68.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G1-68E&sel_satname=CHNNEWSAT-G1-68E&plan_id=
INSAT-EHFL-68E,India 🇮🇳,68.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-EHFL-68E&sel_satname=INSAT-EHFL-68E&plan_id=
INSAT-KA68E,India 🇮🇳,68.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KA68E&sel_satname=INSAT-KA68E&plan_id=
INSAT-KUP-FSS-Y22(68E),India 🇮🇳,68.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-KUP-FSS-Y22(68E)&sel_satname=INSAT-KUP-FSS-Y22(68E)&plan_id=plan
TOR-14M,Russian Federation 🇷🇺,69.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TOR-14M&sel_satname=TOR-14M&plan_id=
GALS-14,Russian Federation 🇷🇺,69.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GALS-14&sel_satname=GALS-14&plan_id=
IK-67.8E-F,Russian Federation 🇷🇺,67.8°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IK-67.8E-F&sel_satname=IK-67.8E-F&plan_id=plan
QATARSAT-30B-67.5E,Qatar 🇶🇦,67.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-67.5E&sel_satname=QATARSAT-30B-67.5E&plan_id=plan
INMARSAT-7-67E5,Switzerland 🇨🇭,67.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-7-67E5&sel_satname=INMARSAT-7-67E5&plan_id=
QATARSAT-30B-67.5E-G2,Qatar 🇶🇦,67.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-67.5E-G2&sel_satname=QATARSAT-30B-67.5E-G2&plan_id=plan
TZA00000,Tanzania 🇹🇿,67.5°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=TZA00000&sel_satname=TZA00000&plan_id=plan
MADAR-67.5E-2,United Arab Emirates 🇦🇪,67.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-67.5E-2&sel_satname=MADAR-67.5E-2&plan_id=
MADAR-67.5E,United Arab Emirates 🇦🇪,67.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-67.5E&sel_satname=MADAR-67.5E&plan_id=
ARABSAT-9M-67.5E,Saudi Arabia 🇸🇦,67.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9M-67.5E&sel_satname=ARABSAT-9M-67.5E&plan_id=
ARABSAT-10P-67.5E,Saudi Arabia 🇸🇦,67.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-10P-67.5E&sel_satname=ARABSAT-10P-67.5E&plan_id=
AST-IKAU-67.5E,France 🇫🇷,67.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AST-IKAU-67.5E&sel_satname=AST-IKAU-67.5E&plan_id=
AST-IKAU-67.5E_1,France 🇫🇷,67.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AST-IKAU-67.5E_1&sel_satname=AST-IKAU-67.5E_1&plan_id=
