License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
F-SAT-N7-16E,France 🇫🇷,16.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-16E&sel_satname=F-SAT-N7-16E&plan_id=
F-SAT-N3-16E,France 🇫🇷,16.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N3-16E&sel_satname=F-SAT-N3-16E&plan_id=
F-SAT-N9-16E,France 🇫🇷,16.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N9-16E&sel_satname=F-SAT-N9-16E&plan_id=
EUTELSAT EXB-16E,France 🇫🇷,16.0°E,Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-16E&sel_satname=EUTELSAT+EXB-16E&plan_id=plan
F-SAT-30B-16E,France 🇫🇷,16.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-16E&sel_satname=F-SAT-30B-16E&plan_id=plan
F-SAT-E-30B-16E,France 🇫🇷,16.0°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-E-30B-16E&sel_satname=F-SAT-E-30B-16E&plan_id=plan
F-SAT-P-30B-16E-F,France 🇫🇷,16.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-16E-F&sel_satname=F-SAT-P-30B-16E-F&plan_id=plan
EUTELSAT 3-16E,France 🇫🇷,16.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT+3-16E&sel_satname=EUTELSAT+3-16E&plan_id=
EUTELSAT 2-16E,France 🇫🇷,16.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT+2-16E&sel_satname=EUTELSAT+2-16E&plan_id=
GHA00000,Ghana 🇬🇭,15.9°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GHA00000&sel_satname=GHA00000&plan_id=plan
UK-KA-17.5E,United Kingdom 🇬🇧,17.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UK-KA-17.5E&sel_satname=UK-KA-17.5E&plan_id=
UK-KA-17.5E-VB,United Kingdom 🇬🇧,17.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UK-KA-17.5E-VB&sel_satname=UK-KA-17.5E-VB&plan_id=
