License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
TURKSAT-BSS-T-42E,Türkiye 🇹🇷,42.0°E,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-BSS-T-42E&sel_satname=TURKSAT-BSS-T-42E&plan_id=
TURKSAT-42E-H,Türkiye 🇹🇷,42.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TURKSAT-42E-H&sel_satname=TURKSAT-42E-H&plan_id=
TURKSAT-42E-C,Türkiye 🇹🇷,42.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-42E-C&sel_satname=TURKSAT-42E-C&plan_id=
MADAR-42E,United Arab Emirates 🇦🇪,42.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-42E&sel_satname=MADAR-42E&plan_id=
TURKSAT-1A,Türkiye 🇹🇷,42.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-1A&sel_satname=TURKSAT-1A&plan_id=
TURKSAT-42E-B,Türkiye 🇹🇷,42.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-42E-B&sel_satname=TURKSAT-42E-B&plan_id=
TURKSAT-42E-J,Türkiye 🇹🇷,42.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TURKSAT-42E-J&sel_satname=TURKSAT-42E-J&plan_id=
TURKSAT-42E-FSS-2,Türkiye 🇹🇷,42.0°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-42E-FSS-2&sel_satname=TURKSAT-42E-FSS-2&plan_id=plan
TURKSAT-42E-A,Türkiye 🇹🇷,42.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-42E-A&sel_satname=TURKSAT-42E-A&plan_id=
TURKSAT-42E-FSS-3,Türkiye 🇹🇷,42.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=TURKSAT-42E-FSS-3&sel_satname=TURKSAT-42E-FSS-3&plan_id=plan
TURKSAT-42E-FSS,Türkiye 🇹🇷,42.0°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-42E-FSS&sel_satname=TURKSAT-42E-FSS&plan_id=plan
IRANSAT-40.5E,Iran (Islamic Republic of) 🇮🇷,40.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-40.5E&sel_satname=IRANSAT-40.5E&plan_id=
TIBASAT-40.5E,Egypt 🇪🇬,40.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TIBASAT-40.5E&sel_satname=TIBASAT-40.5E&plan_id=
GENESIS-20,Germany 🇩🇪,40.5°E,Non-Planned,Advance Public Information (A),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=GENESIS-20&sel_satname=GENESIS-20&plan_id=
SEY00000,Seychelles 🇸🇨,42.25°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SEY00000&sel_satname=SEY00000&plan_id=plan
QXSI-42.3E-EX-L,China 🇨🇳,42.3°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QXSI-42.3E-EX-L&sel_satname=QXSI-42.3E-EX-L&plan_id=
