License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
KEN00000,Kenya 🇰🇪,78.2°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KEN00000&sel_satname=KEN00000&plan_id=plan
INSAT-KA77.1ER,India 🇮🇳,77.1°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA77.1ER&sel_satname=INSAT-KA77.1ER&plan_id=
INSAT-KA77.1E,India 🇮🇳,77.1°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA77.1E&sel_satname=INSAT-KA77.1E&plan_id=
CSSRD-2,Russian Federation 🇷🇺,77.0°E,Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CSSRD-2&sel_satname=CSSRD-2&plan_id=plan
CSSRD-2,Russian Federation 🇷🇺,77.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CSSRD-2&sel_satname=CSSRD-2&plan_id=
QATARSAT-G5-77E,Qatar 🇶🇦,77.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G5-77E&sel_satname=QATARSAT-G5-77E&plan_id=
MADAR-77E,United Arab Emirates 🇦🇪,77.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-77E&sel_satname=MADAR-77E&plan_id=
CTDRS-2-77E,China 🇨🇳,77.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CTDRS-2-77E&sel_satname=CTDRS-2-77E&plan_id=
OHO-30B-77E,Sweden 🇸🇪,77.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=OHO-30B-77E&sel_satname=OHO-30B-77E&plan_id=plan
QATARSAT-30B-77E,Qatar 🇶🇦,77.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-77E&sel_satname=QATARSAT-30B-77E&plan_id=plan
CTDRS-1-77E,China 🇨🇳,77.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CTDRS-1-77E&sel_satname=CTDRS-1-77E&plan_id=
MLA00000,Malaysia 🇲🇾,78.5°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MLA00000&sel_satname=MLA00000&plan_id=plan
THAICOM-AK2,Thailand 🇹🇭,78.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=THAICOM-AK2&sel_satname=THAICOM-AK2&plan_id=
USGOVSAT-18B,United States 🇺🇸,78.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USGOVSAT-18B&sel_satname=USGOVSAT-18B&plan_id=
MADAR-78.5E-2,United Arab Emirates 🇦🇪,78.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-78.5E-2&sel_satname=MADAR-78.5E-2&plan_id=
THAISAT-78.5E,Thailand 🇹🇭,78.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=THAISAT-78.5E&sel_satname=THAISAT-78.5E&plan_id=
MEASAT-78.5E-C,Malaysia 🇲🇾,78.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-78.5E-C&sel_satname=MEASAT-78.5E-C&plan_id=
THAICOM-Q2,Thailand 🇹🇭,78.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=THAICOM-Q2&sel_satname=THAICOM-Q2&plan_id=
MEASAT-78.5E-C_1,Malaysia 🇲🇾,78.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-78.5E-C_1&sel_satname=MEASAT-78.5E-C_1&plan_id=
USGOVSAT-18A,United States 🇺🇸,78.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGOVSAT-18A&sel_satname=USGOVSAT-18A&plan_id=
THAICOM-A2,Thailand 🇹🇭,78.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=THAICOM-A2&sel_satname=THAICOM-A2&plan_id=
THAICOM-N2,Thailand 🇹🇭,78.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=THAICOM-N2&sel_satname=THAICOM-N2&plan_id=
THAICOM-G1K,Thailand 🇹🇭,78.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=THAICOM-G1K&sel_satname=THAICOM-G1K&plan_id=
THAICOM-A2B,Thailand 🇹🇭,78.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=THAICOM-A2B&sel_satname=THAICOM-A2B&plan_id=
MVSAT-78.5E,Maldives 🇲🇻,78.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MVSAT-78.5E&sel_satname=MVSAT-78.5E&plan_id=
MADAR-78.5E,United Arab Emirates 🇦🇪,78.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-78.5E&sel_satname=MADAR-78.5E&plan_id=
