License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
MRC00000,Morocco 🇲🇦,32.86°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MRC00000&sel_satname=MRC00000&plan_id=plan
MADAR-33E,United Arab Emirates 🇦🇪,33.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MADAR-33E&sel_satname=MADAR-33E&plan_id=
ESAT-5,United Kingdom 🇬🇧,33.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ESAT-5&sel_satname=ESAT-5&plan_id=
F-MILSATCOM4-33E,France 🇫🇷,33.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-MILSATCOM4-33E&sel_satname=F-MILSATCOM4-33E&plan_id=
F-SAT-N-E-33E,France 🇫🇷,33.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N-E-33E&sel_satname=F-SAT-N-E-33E&plan_id=
EUTELSAT 3-33E,France 🇫🇷,33.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT+3-33E&sel_satname=EUTELSAT+3-33E&plan_id=
F-SAT-KU3-E-33E,France 🇫🇷,33.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-KU3-E-33E&sel_satname=F-SAT-KU3-E-33E&plan_id=
FMS5-33E,France 🇫🇷,33.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FMS5-33E&sel_satname=FMS5-33E&plan_id=
F-SAT-N7-33E,France 🇫🇷,33.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-33E&sel_satname=F-SAT-N7-33E&plan_id=
SKYNET-5H-KA,United Kingdom 🇬🇧,33.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SKYNET-5H-KA&sel_satname=SKYNET-5H-KA&plan_id=
INTELSAT5 33E,United States 🇺🇸,33.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT5+33E&sel_satname=INTELSAT5+33E&plan_id=
F-SAT-N3-33E,France 🇫🇷,33.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N3-33E&sel_satname=F-SAT-N3-33E&plan_id=
MADAR-33E-3,United Arab Emirates 🇦🇪,33.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-33E-3&sel_satname=MADAR-33E-3&plan_id=
F-SAT-N9-33E,France 🇫🇷,33.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N9-33E&sel_satname=F-SAT-N9-33E&plan_id=
MADAR-33E-4,United Arab Emirates 🇦🇪,33.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-33E-4&sel_satname=MADAR-33E-4&plan_id=
USMB-7,United States 🇺🇸,33.0°E,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USMB-7&sel_satname=USMB-7&plan_id=
INTELSAT9 33E,United States 🇺🇸,33.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT9+33E&sel_satname=INTELSAT9+33E&plan_id=
EUTELSAT EXB-33E,France 🇫🇷,33.0°E,Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-33E&sel_satname=EUTELSAT+EXB-33E&plan_id=plan
INTELSAT7 33E,United States 🇺🇸,33.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT7+33E&sel_satname=INTELSAT7+33E&plan_id=
EUTELSAT 2-33E,France 🇫🇷,33.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT+2-33E&sel_satname=EUTELSAT+2-33E&plan_id=
F-SAT-P-30B-33E-F,France 🇫🇷,33.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-33E-F&sel_satname=F-SAT-P-30B-33E-F&plan_id=plan
USASAT-60N,United States 🇺🇸,33.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-60N&sel_satname=USASAT-60N&plan_id=
F-SAT-E-30B-33E,France 🇫🇷,33.0°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-E-30B-33E&sel_satname=F-SAT-E-30B-33E&plan_id=plan
F-SAT-30B-33E,France 🇫🇷,33.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-33E&sel_satname=F-SAT-30B-33E&plan_id=plan
INTELSAT8 33E,United States 🇺🇸,33.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT8+33E&sel_satname=INTELSAT8+33E&plan_id=
SIGNSAT-32E,China 🇨🇳,32.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-32E&sel_satname=SIGNSAT-32E&plan_id=
INSAT-EHFL-32.5E,India 🇮🇳,32.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-EHFL-32.5E&sel_satname=INSAT-EHFL-32.5E&plan_id=
INSAT-NAVR(32.5),India 🇮🇳,32.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-NAVR(32.5)&sel_satname=INSAT-NAVR(32.5)&plan_id=
INSAT-NAV-GSO3(32.5E),India 🇮🇳,32.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-NAV-GSO3(32.5E)&sel_satname=INSAT-NAV-GSO3(32.5E)&plan_id=
DNK00001,Denmark 🇩🇰,32.28°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=DNK00001&sel_satname=DNK00001&plan_id=plan
SIGNSAT-33E,China 🇨🇳,33.3°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-33E&sel_satname=SIGNSAT-33E&plan_id=
AMS-C13-33.5E,Israel 🇮🇱,33.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AMS-C13-33.5E&sel_satname=AMS-C13-33.5E&plan_id=
CHINASAT-E-33.5E,China 🇨🇳,33.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-E-33.5E&sel_satname=CHINASAT-E-33.5E&plan_id=
MADAR-33.5E_1,United Arab Emirates 🇦🇪,33.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-33.5E_1&sel_satname=MADAR-33.5E_1&plan_id=
OMANSAT-33.5E,Oman 🇴🇲,33.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-33.5E&sel_satname=OMANSAT-33.5E&plan_id=
MADAR-33.5E,United Arab Emirates 🇦🇪,33.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-33.5E&sel_satname=MADAR-33.5E&plan_id=
MADAR-33.5E-2,United Arab Emirates 🇦🇪,33.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-33.5E-2&sel_satname=MADAR-33.5E-2&plan_id=
CHINASAT-E-33.5E_1,China 🇨🇳,33.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-E-33.5E_1&sel_satname=CHINASAT-E-33.5E_1&plan_id=
ARRAKIS-2,United Kingdom 🇬🇧,33.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARRAKIS-2&sel_satname=ARRAKIS-2&plan_id=
