Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
AZERSAT-67E,Azerbaijan 🇦🇿,67.0°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AZERSAT-67E&sel_satname=AZERSAT-67E&plan_id=
OMANSAT-67E,Oman 🇴🇲,67.0°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-67E&sel_satname=OMANSAT-67E&plan_id=
IK-67E,Russian Federation 🇷🇺,67.0°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IK-67E&sel_satname=IK-67E&plan_id=
EGY00000,Egypt 🇪🇬,67.11°E,Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=EGY00000&sel_satname=EGY00000&plan_id=plan
KAZSAT-KA-67.2E,Kazakhstan 🇰🇿,67.2°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KAZSAT-KA-67.2E&sel_satname=KAZSAT-KA-67.2E&plan_id=
DFH-5-03A,China 🇨🇳,66.5°E,Non-Planned,Early-Stage,No,n/a,No,0.41°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DFH-5-03A&sel_satname=DFH-5-03A&plan_id=
AST-IKAU-67.5E,France 🇫🇷,67.5°E,Non-Planned,Early-Stage,No,n/a,No,0.59°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AST-IKAU-67.5E&sel_satname=AST-IKAU-67.5E&plan_id=
QATARSAT-30B-67.5E,Qatar 🇶🇦,67.5°E,Planned,Early-Stage,No,n/a,No,0.59°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-67.5E&sel_satname=QATARSAT-30B-67.5E&plan_id=plan
QATARSAT-G5-67.5E,Qatar 🇶🇦,67.5°E,Non-Planned,Early-Stage,No,n/a,No,0.59°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G5-67.5E&sel_satname=QATARSAT-G5-67.5E&plan_id=
MADAR-67.5E-2,United Arab Emirates 🇦🇪,67.5°E,Non-Planned,Early-Stage,No,n/a,No,0.59°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-67.5E-2&sel_satname=MADAR-67.5E-2&plan_id=
INMARSAT-7-67E5,Switzerland 🇨🇭,67.5°E,Non-Planned,Early-Stage,No,n/a,No,0.59°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-7-67E5&sel_satname=INMARSAT-7-67E5&plan_id=
ARABSAT-9M-67.5E,Saudi Arabia 🇸🇦,67.5°E,Non-Planned,Early-Stage,No,n/a,No,0.59°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9M-67.5E&sel_satname=ARABSAT-9M-67.5E&plan_id=
MADAR-67.5E,United Arab Emirates 🇦🇪,67.5°E,Non-Planned,Early-Stage,No,n/a,No,0.59°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-67.5E&sel_satname=MADAR-67.5E&plan_id=
