License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Match,Link
FLTSATCOM-C W PAC-3,United States 🇺🇸,145.0°W,Non-Planned,Due Diligence (U),Yes,Partial,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=FLTSATCOM-C+W+PAC-3&sel_satname=FLTSATCOM-C+W+PAC-3&plan_id=
IRIS-9B,United States 🇺🇸,145.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRIS-9B&sel_satname=IRIS-9B&plan_id=
USOBO-14B,United States 🇺🇸,145.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-14B&sel_satname=USOBO-14B&plan_id=
USGON-7,United States 🇺🇸,145.0°W,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGON-7&sel_satname=USGON-7&plan_id=
MADAR-145W,United Arab Emirates 🇦🇪,145.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-145W&sel_satname=MADAR-145W&plan_id=
F-SAT-N8-146W,France 🇫🇷,146.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-146W&sel_satname=F-SAT-N8-146W&plan_id=
F-SAT-30B-146W,France 🇫🇷,146.0°W,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-146W&sel_satname=F-SAT-30B-146W&plan_id=plan
F-SAT-N6-146W,France 🇫🇷,146.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N6-146W&sel_satname=F-SAT-N6-146W&plan_id=
