License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Match,Link
AURORA-IV-163W,United Kingdom 🇬🇧,163.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AURORA-IV-163W&sel_satname=AURORA-IV-163W&plan_id=
USASAT-71S,United States 🇺🇸,163.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USASAT-71S&sel_satname=USASAT-71S&plan_id=
