License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Match,Link
F-SAT-N7-141.5W,France 🇫🇷,141.5°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-141.5W&sel_satname=F-SAT-N7-141.5W&plan_id=
F-SAT-30B-141.5W,France 🇫🇷,141.5°W,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-141.5W&sel_satname=F-SAT-30B-141.5W&plan_id=plan
P92-5A,United States 🇺🇸,141.0°W,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=P92-5A&sel_satname=P92-5A&plan_id=
USLL-PAC2,United States 🇺🇸,141.0°W,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USLL-PAC2&sel_satname=USLL-PAC2&plan_id=
P-197-3,United States 🇺🇸,141.0°W,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=P-197-3&sel_satname=P-197-3&plan_id=
USTRO-3,United States 🇺🇸,141.0°W,Non-Planned,Due Diligence (U),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USTRO-3&sel_satname=USTRO-3&plan_id=
USCSID-W1,United States 🇺🇸,141.0°W,Non-Planned,Due Diligence (U),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USCSID-W1&sel_satname=USCSID-W1&plan_id=
P92-5,United States 🇺🇸,141.0°W,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=P92-5&sel_satname=P92-5&plan_id=
