License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Match,Link
B-SAT-3I,Brazil 🇧🇷,63.0°W,Planned,Due Diligence (U),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=B-SAT-3I&sel_satname=B-SAT-3I&plan_id=plan
B-SAT-3I-1,Brazil 🇧🇷,63.0°W,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=B-SAT-3I-1&sel_satname=B-SAT-3I-1&plan_id=plan
B-SAT-1I-1,Brazil 🇧🇷,63.0°W,Non-Planned,Due Diligence (U),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=B-SAT-1I-1&sel_satname=B-SAT-1I-1&plan_id=
IOMSAT-KA-63W,United Kingdom 🇬🇧,63.0°W,Non-Planned,Due Diligence (U),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=IOMSAT-KA-63W&sel_satname=IOMSAT-KA-63W&plan_id=
B-SAT I,Brazil 🇧🇷,63.0°W,Non-Planned,Due Diligence (U),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=B-SAT+I&sel_satname=B-SAT+I&plan_id=
IOMSAT-KA-63W-R,United Kingdom 🇬🇧,63.0°W,Non-Planned,Due Diligence (U),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=IOMSAT-KA-63W-R&sel_satname=IOMSAT-KA-63W-R&plan_id=
B-SAT-63W,Brazil 🇧🇷,63.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=B-SAT-63W&sel_satname=B-SAT-63W&plan_id=
ITS-AR-63.2W,China 🇨🇳,63.2°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ITS-AR-63.2W&sel_satname=ITS-AR-63.2W&plan_id=
PTC00000,United Kingdom 🇬🇧,62.3°W,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=PTC00000&sel_satname=PTC00000&plan_id=plan
