Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
FYGEOSAT-A-123.5E,China 🇨🇳,123.5°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FYGEOSAT-A-123.5E&sel_satname=FYGEOSAT-A-123.5E&plan_id=
F-SAT-30B-123.5E,France 🇫🇷,123.5°E,Planned,Early-Stage,No,n/a,No,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-123.5E&sel_satname=F-SAT-30B-123.5E&plan_id=plan
F-SAT-P-30B-123.5E-F,France 🇫🇷,123.5°E,Planned,Early-Stage,No,n/a,No,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-123.5E-F&sel_satname=F-SAT-P-30B-123.5E-F&plan_id=plan
FY-2C,China 🇨🇳,123.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FY-2C&sel_satname=FY-2C&plan_id=
F-SAT-N6-123.5E,France 🇫🇷,123.5°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N6-123.5E&sel_satname=F-SAT-N6-123.5E&plan_id=
F-SAT-N8-123.5E,France 🇫🇷,123.5°E,Non-Planned,Early-Stage,No,n/a,No,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-123.5E&sel_satname=F-SAT-N8-123.5E&plan_id=
FYGEOSAT-123.5E,China 🇨🇳,123.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FYGEOSAT-123.5E&sel_satname=FYGEOSAT-123.5E&plan_id=
FY-2CS,China 🇨🇳,123.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.09°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FY-2CS&sel_satname=FY-2CS&plan_id=
NPL00000,Nepal (Republic of) 🇳🇵,123.3°E,Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NPL00000&sel_satname=NPL00000&plan_id=plan
SAGARMATHASAT-3,Nepal (Republic of) 🇳🇵,123.3°E,Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SAGARMATHASAT-3&sel_satname=SAGARMATHASAT-3&plan_id=plan
