Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
TURKSAT-42E-FSS-3,Türkiye 🇹🇷,42.0°E,Planned,Early-Stage,No,n/a,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=TURKSAT-42E-FSS-3&sel_satname=TURKSAT-42E-FSS-3&plan_id=plan
TURKSAT-42E-FSS,Türkiye 🇹🇷,42.0°E,Planned,Late-Stage,Yes,No,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-42E-FSS&sel_satname=TURKSAT-42E-FSS&plan_id=plan
TURKSAT-1A,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,No,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-1A&sel_satname=TURKSAT-1A&plan_id=
TURKSAT-1D,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,No,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-1D&sel_satname=TURKSAT-1D&plan_id=
TURKSAT-42E-B,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,No,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-42E-B&sel_satname=TURKSAT-42E-B&plan_id=
TURKSAT-KX,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,No,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-KX&sel_satname=TURKSAT-KX&plan_id=
TURKSAT-42E-A,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,No,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-42E-A&sel_satname=TURKSAT-42E-A&plan_id=
TURKSAT-BSS-T-42E,Türkiye 🇹🇷,42.0°E,Non-Planned,Early-Stage,Yes,n/a,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-BSS-T-42E&sel_satname=TURKSAT-BSS-T-42E&plan_id=
TURKSAT-42E-H,Türkiye 🇹🇷,42.0°E,Non-Planned,Early-Stage,No,n/a,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TURKSAT-42E-H&sel_satname=TURKSAT-42E-H&plan_id=
TURKSAT-K2,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,No,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-K2&sel_satname=TURKSAT-K2&plan_id=
MADAR-42E,United Arab Emirates 🇦🇪,42.0°E,Non-Planned,Early-Stage,No,n/a,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-42E&sel_satname=MADAR-42E&plan_id=
TURKSAT-42E-C,Türkiye 🇹🇷,42.0°E,Non-Planned,Late-Stage,Yes,No,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-42E-C&sel_satname=TURKSAT-42E-C&plan_id=
TURKSAT-42E-F,Türkiye 🇹🇷,42.0°E,Non-Planned,Early-Stage,No,n/a,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-42E-F&sel_satname=TURKSAT-42E-F&plan_id=
TURKSAT-42E-J,Türkiye 🇹🇷,42.0°E,Non-Planned,Early-Stage,No,n/a,No,0.75°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TURKSAT-42E-J&sel_satname=TURKSAT-42E-J&plan_id=
SIGNSAT-40E,China 🇨🇳,40.3°E,Non-Planned,Early-Stage,No,n/a,No,0.95°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-40E&sel_satname=SIGNSAT-40E&plan_id=
