Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
ARABSAT-11E-34.5E,Saudi Arabia 🇸🇦,34.5°E,Non-Planned,Early-Stage,No,n/a,No,0.16°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-11E-34.5E&sel_satname=ARABSAT-11E-34.5E&plan_id=
F-SAT-30B-34.5E,France 🇫🇷,34.5°E,Planned,Early-Stage,No,n/a,No,0.16°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-34.5E&sel_satname=F-SAT-30B-34.5E&plan_id=plan
F-SAT-P-30B-34.5E-F,France 🇫🇷,34.5°E,Planned,Early-Stage,No,n/a,No,0.16°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-34.5E-F&sel_satname=F-SAT-P-30B-34.5E-F&plan_id=plan
ARABSAT 6E-34.5E,Saudi Arabia 🇸🇦,34.5°E,Non-Planned,Late-Stage,Yes,No,No,0.16°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT+6E-34.5E&sel_satname=ARABSAT+6E-34.5E&plan_id=
ARABSAT-9E-34.5E,Saudi Arabia 🇸🇦,34.5°E,Non-Planned,Early-Stage,No,n/a,No,0.16°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9E-34.5E&sel_satname=ARABSAT-9E-34.5E&plan_id=
GALS-M-3,Russian Federation 🇷🇺,35.0°E,Non-Planned,Early-Stage,No,n/a,No,0.34°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=GALS-M-3&sel_satname=GALS-M-3&plan_id=
STATSIONAR-2,Russian Federation 🇷🇺,35.0°E,Non-Planned,Late-Stage,Yes,No,No,0.34°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-2&sel_satname=STATSIONAR-2&plan_id=
PROGNOZ-3,Russian Federation 🇷🇺,35.0°E,Non-Planned,Late-Stage,Yes,No,No,0.34°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PROGNOZ-3&sel_satname=PROGNOZ-3&plan_id=
STATSIONAR-D3,Russian Federation 🇷🇺,35.0°E,Planned,Late-Stage,Yes,No,No,0.34°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-D3&sel_satname=STATSIONAR-D3&plan_id=plan
TOR-2M,Russian Federation 🇷🇺,35.0°E,Non-Planned,Late-Stage,Yes,No,No,0.34°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-2M&sel_satname=TOR-2M&plan_id=
STATSIONAR-D3,Russian Federation 🇷🇺,35.0°E,Non-Planned,Late-Stage,Yes,No,No,0.34°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-D3&sel_satname=STATSIONAR-D3&plan_id=
GALS-6,Russian Federation 🇷🇺,35.0°E,Non-Planned,Late-Stage,Yes,No,No,0.34°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GALS-6&sel_satname=GALS-6&plan_id=
RGS-S-35E,Russian Federation 🇷🇺,35.0°E,Non-Planned,Early-Stage,No,n/a,No,0.34°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=RGS-S-35E&sel_satname=RGS-S-35E&plan_id=
