Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
AZERSAT-44E,Azerbaijan 🇦🇿,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AZERSAT-44E&sel_satname=AZERSAT-44E&plan_id=
MADAR-44E-2,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-44E-2&sel_satname=MADAR-44E-2&plan_id=
EMARSAT-10F,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EMARSAT-10F&sel_satname=EMARSAT-10F&plan_id=
MADAR-44E,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-44E&sel_satname=MADAR-44E&plan_id=
EMARSAT-1F,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EMARSAT-1F&sel_satname=EMARSAT-1F&plan_id=
USCSID-A2,United States 🇺🇸,44.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USCSID-A2&sel_satname=USCSID-A2&plan_id=
USGGR-4,United States 🇺🇸,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGGR-4&sel_satname=USGGR-4&plan_id=
EMARSAT-4F,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EMARSAT-4F&sel_satname=EMARSAT-4F&plan_id=
EMARSAT-1F/M,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EMARSAT-1F/M&sel_satname=EMARSAT-1F/M&plan_id=
FUTURA-4,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FUTURA-4&sel_satname=FUTURA-4&plan_id=
CHNNEWSAT-G2-44.5E,China 🇨🇳,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.39°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G2-44.5E&sel_satname=CHNNEWSAT-G2-44.5E&plan_id=
ARABSAT-10F-44.5E,Saudi Arabia 🇸🇦,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.39°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-10F-44.5E&sel_satname=ARABSAT-10F-44.5E&plan_id=
ARABSAT-9F-44.5E,Saudi Arabia 🇸🇦,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.39°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9F-44.5E&sel_satname=ARABSAT-9F-44.5E&plan_id=
CHNNEWSAT-G1-44.5E,China 🇨🇳,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.39°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G1-44.5E&sel_satname=CHNNEWSAT-G1-44.5E&plan_id=
IRANSAT-44.7E,Iran (Islamic Republic of) 🇮🇷,44.7°E,Non-Planned,Early-Stage,No,n/a,No,0.59°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-44.7E&sel_satname=IRANSAT-44.7E&plan_id=
IRN-30B-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN-30B-43.5E&sel_satname=IRN-30B-43.5E&plan_id=plan
IRANSAT-C-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-C-43.5E&sel_satname=IRANSAT-C-43.5E&plan_id=
IRANSAT-B-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-B-43.5E&sel_satname=IRANSAT-B-43.5E&plan_id=
H2SAT-43.5E,Germany 🇩🇪,43.5°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=H2SAT-43.5E&sel_satname=H2SAT-43.5E&plan_id=
IRANSAT-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=IRANSAT-43.5E&sel_satname=IRANSAT-43.5E&plan_id=
INSAT-KA44.8E,India 🇮🇳,44.8°E,Non-Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA44.8E&sel_satname=INSAT-KA44.8E&plan_id=
F-MILSATCOM3-45E,France 🇫🇷,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-MILSATCOM3-45E&sel_satname=F-MILSATCOM3-45E&plan_id=
VOLNA-3,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=VOLNA-3&sel_satname=VOLNA-3&plan_id=
AZERSAT-J (45E),Azerbaijan 🇦🇿,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AZERSAT-J+(45E)&sel_satname=AZERSAT-J+(45E)&plan_id=
BV-SAT-45E,Russian Federation 🇷🇺,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=BV-SAT-45E&sel_satname=BV-SAT-45E&plan_id=
HISPASAT-1-45E,Spain 🇪🇸,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-1-45E&sel_satname=HISPASAT-1-45E&plan_id=
EUROPE*STAR-1,Germany 🇩🇪,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUROPE*STAR-1&sel_satname=EUROPE*STAR-1&plan_id=
ITS-45E-N,China 🇨🇳,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ITS-45E-N&sel_satname=ITS-45E-N&plan_id=
FMS5-45E,France 🇫🇷,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FMS5-45E&sel_satname=FMS5-45E&plan_id=
STATSIONAR-D4,Russian Federation 🇷🇺,45.0°E,Planned,Late-Stage,Yes,No,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-D4&sel_satname=STATSIONAR-D4&plan_id=plan
STATSIONAR-9,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-9&sel_satname=STATSIONAR-9&plan_id=
STATSIONAR-9A,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-9A&sel_satname=STATSIONAR-9A&plan_id=
STATSIONAR-D4,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-D4&sel_satname=STATSIONAR-D4&plan_id=
TOR-3,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-3&sel_satname=TOR-3&plan_id=
GALS-2,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GALS-2&sel_satname=GALS-2&plan_id=
RGS-S-45E,Russian Federation 🇷🇺,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=RGS-S-45E&sel_satname=RGS-S-45E&plan_id=
OHO-30B-45E,Sweden 🇸🇪,45.0°E,Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=OHO-30B-45E&sel_satname=OHO-30B-45E&plan_id=plan
EUROPESTAR-45E,Germany 🇩🇪,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUROPESTAR-45E&sel_satname=EUROPESTAR-45E&plan_id=
SIGNSAT-43E,China 🇨🇳,43.2°E,Non-Planned,Early-Stage,No,n/a,No,0.91°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-43E&sel_satname=SIGNSAT-43E&plan_id=
