Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
ASIASAT-121.9Q,China 🇨🇳,121.9°E,Non-Planned,Early-Stage,No,n/a,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ASIASAT-121.9Q&sel_satname=ASIASAT-121.9Q&plan_id=
CLN00000,Sri Lanka 🇱🇰,121.5°E,Planned,Early-Stage,No,n/a,No,0.67°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CLN00000&sel_satname=CLN00000&plan_id=plan
DSAT-E121.5,Germany 🇩🇪,121.5°E,Non-Planned,Early-Stage,No,n/a,No,0.67°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=DSAT-E121.5&sel_satname=DSAT-E121.5&plan_id=
MADAR-123E,United Arab Emirates 🇦🇪,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-123E&sel_satname=MADAR-123E&plan_id=
EMARSAT-13P,United Arab Emirates 🇦🇪,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=EMARSAT-13P&sel_satname=EMARSAT-13P&plan_id=
KOMINFO-2,Indonesia 🇮🇩,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOMINFO-2&sel_satname=KOMINFO-2&plan_id=
QZSS-GS-ISR3,Japan 🇯🇵,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=QZSS-GS-ISR3&sel_satname=QZSS-GS-ISR3&plan_id=
NUSANTARA-A1-A,Indonesia 🇮🇩,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-A1-A&sel_satname=NUSANTARA-A1-A&plan_id=
QZSS-GS-A3,Japan 🇯🇵,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QZSS-GS-A3&sel_satname=QZSS-GS-A3&plan_id=
SMMSAT-11,Sweden 🇸🇪,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-11&sel_satname=SMMSAT-11&plan_id=
SMMSAT-FSS-1,Sweden 🇸🇪,123.0°E,Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SMMSAT-FSS-1&sel_satname=SMMSAT-FSS-1&plan_id=plan
MADAR-123E-2,United Arab Emirates 🇦🇪,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-123E-2&sel_satname=MADAR-123E-2&plan_id=
GARUDA-2,Indonesia 🇮🇩,123.0°E,Non-Planned,Late-Stage,Yes,No,Partial,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GARUDA-2&sel_satname=GARUDA-2&plan_id=
KYPROS-121.25E,Cyprus 🇨🇾,121.25°E,Non-Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KYPROS-121.25E&sel_satname=KYPROS-121.25E&plan_id=
