Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
EUTELSAT EXB-16E,France 🇫🇷,16.0°E,Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-16E&sel_satname=EUTELSAT+EXB-16E&plan_id=plan
EUTELSAT-KA-16E,France 🇫🇷,16.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT-KA-16E&sel_satname=EUTELSAT-KA-16E&plan_id=
F-SAT-KU2-E-16E,France 🇫🇷,16.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-KU2-E-16E&sel_satname=F-SAT-KU2-E-16E&plan_id=
F-SAT-N-E-16E,France 🇫🇷,16.0°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N-E-16E&sel_satname=F-SAT-N-E-16E&plan_id=
F-SAT-N3-16E,France 🇫🇷,16.0°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N3-16E&sel_satname=F-SAT-N3-16E&plan_id=
F-SAT-N9-16E,France 🇫🇷,16.0°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N9-16E&sel_satname=F-SAT-N9-16E&plan_id=
F-SAT-N7-16E,France 🇫🇷,16.0°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-16E&sel_satname=F-SAT-N7-16E&plan_id=
F-SAT-P-30B-16E-F,France 🇫🇷,16.0°E,Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-16E-F&sel_satname=F-SAT-P-30B-16E-F&plan_id=plan
F-SAT-E-30B-16E,France 🇫🇷,16.0°E,Planned,Early-Stage,Yes,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-E-30B-16E&sel_satname=F-SAT-E-30B-16E&plan_id=plan
F-SAT-30B-16E,France 🇫🇷,16.0°E,Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-16E&sel_satname=F-SAT-30B-16E&plan_id=plan
EUTELSAT 3-16E,France 🇫🇷,16.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+3-16E&sel_satname=EUTELSAT+3-16E&plan_id=
EUTELSAT 2-16E,France 🇫🇷,16.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+2-16E&sel_satname=EUTELSAT+2-16E&plan_id=
EUTELSAT-B1-16E,France 🇫🇷,16.0°E,Non-Planned,Late-Stage,Yes,No,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT-B1-16E&sel_satname=EUTELSAT-B1-16E&plan_id=
MADAR-14.6E,United Arab Emirates 🇦🇪,14.6°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-14.6E&sel_satname=MADAR-14.6E&plan_id=
FUTURA-3,United Arab Emirates 🇦🇪,14.6°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FUTURA-3&sel_satname=FUTURA-3&plan_id=
F-SAT-P-30B-14.5E-F,France 🇫🇷,14.5°E,Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-14.5E-F&sel_satname=F-SAT-P-30B-14.5E-F&plan_id=plan
F-SAT-30B-14.5E,France 🇫🇷,14.5°E,Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-14.5E&sel_satname=F-SAT-30B-14.5E&plan_id=plan
CYP-SAT-KM-14.5E,Cyprus 🇨🇾,14.5°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CYP-SAT-KM-14.5E&sel_satname=CYP-SAT-KM-14.5E&plan_id=
F-SAT-N7-14.5E,France 🇫🇷,14.5°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-14.5E&sel_satname=F-SAT-N7-14.5E&plan_id=
ENSAT-14.5E-A,Russian Federation 🇷🇺,14.5°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ENSAT-14.5E-A&sel_satname=ENSAT-14.5E-A&plan_id=
SIGNSAT-15E,China 🇨🇳,14.5°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-15E&sel_satname=SIGNSAT-15E&plan_id=
SICRAL-2A,Italy 🇮🇹,16.2°E,Non-Planned,Late-Stage,Yes,No,Total,0.90°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SICRAL-2A&sel_satname=SICRAL-2A&plan_id=
SICRAL-3A,Italy 🇮🇹,16.2°E,Non-Planned,Late-Stage,Yes,No,No,0.90°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SICRAL-3A&sel_satname=SICRAL-3A&plan_id=
CAF00000,Central African Rep. 🇨🇫,14.4°E,Planned,Early-Stage,No,n/a,No,0.90°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CAF00000&sel_satname=CAF00000&plan_id=plan
