Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
CYP-30B-59.7E-3,Cyprus 🇨🇾,59.7°E,Planned,Early-Stage,No,n/a,No,0.04°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CYP-30B-59.7E-3&sel_satname=CYP-30B-59.7E-3&plan_id=plan
CYP-30B-59.7E-4,Cyprus 🇨🇾,59.7°E,Planned,Early-Stage,No,n/a,No,0.04°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CYP-30B-59.7E-4&sel_satname=CYP-30B-59.7E-4&plan_id=plan
CYP-30B-59.7E,Cyprus 🇨🇾,59.7°E,Planned,Late-Stage,Yes,No,No,0.04°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CYP-30B-59.7E&sel_satname=CYP-30B-59.7E&plan_id=plan
CYP-30B-59.7E-2,Cyprus 🇨🇾,59.7°E,Planned,Early-Stage,Yes,n/a,No,0.04°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CYP-30B-59.7E-2&sel_satname=CYP-30B-59.7E-2&plan_id=plan
YAHSAT-FSS2-60E,United Arab Emirates 🇦🇪,60.0°E,Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=YAHSAT-FSS2-60E&sel_satname=YAHSAT-FSS2-60E&plan_id=plan
INTELSAT8 60E,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT8+60E&sel_satname=INTELSAT8+60E&plan_id=
ASIASAT-60Q,China 🇨🇳,60.0°E,Non-Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ASIASAT-60Q&sel_satname=ASIASAT-60Q&plan_id=
NEW DAWN 44,Papua New Guinea 🇵🇬,60.0°E,Non-Planned,Late-Stage,Yes,No,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NEW+DAWN+44&sel_satname=NEW+DAWN+44&plan_id=
USASAT-80B,United States 🇺🇸,60.0°E,Non-Planned,Early-Stage,No,Partial,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USASAT-80B&sel_satname=USASAT-80B&plan_id=
USGCSS PH3B INDOC,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGCSS+PH3B+INDOC&sel_satname=USGCSS+PH3B+INDOC&plan_id=
USGOVSAT-10,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGOVSAT-10&sel_satname=USGOVSAT-10&plan_id=
INTELSAT9 60E,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT9+60E&sel_satname=INTELSAT9+60E&plan_id=
