Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
ETHIOSAT-1,Ethiopia 🇪🇹,58.3°E,Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ETHIOSAT-1&sel_satname=ETHIOSAT-1&plan_id=plan
ETHIOSAT-1,Ethiopia 🇪🇹,58.3°E,Non-Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ETHIOSAT-1&sel_satname=ETHIOSAT-1&plan_id=
ETH00000,Ethiopia 🇪🇹,58.3°E,Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ETH00000&sel_satname=ETH00000&plan_id=plan
CYP-SAT-KM-58.45E,Cyprus 🇨🇾,58.45°E,Non-Planned,Early-Stage,No,n/a,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CYP-SAT-KM-58.45E&sel_satname=CYP-SAT-KM-58.45E&plan_id=
KAZSAT1M,Kazakhstan 🇰🇿,58.5°E,Non-Planned,Late-Stage,Yes,No,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KAZSAT1M&sel_satname=KAZSAT1M&plan_id=
ARABSAT-10Q-58.5E,Saudi Arabia 🇸🇦,58.5°E,Non-Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-10Q-58.5E&sel_satname=ARABSAT-10Q-58.5E&plan_id=
KAZ00000,Kazakhstan 🇰🇿,58.5°E,Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KAZ00000&sel_satname=KAZ00000&plan_id=plan
KAZSAT1,Kazakhstan 🇰🇿,58.5°E,Non-Planned,Late-Stage,Yes,No,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KAZSAT1&sel_satname=KAZSAT1&plan_id=
KAZSAT-KA-58.5E,Kazakhstan 🇰🇿,58.5°E,Non-Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KAZSAT-KA-58.5E&sel_satname=KAZSAT-KA-58.5E&plan_id=
KAZSAT1A,Kazakhstan 🇰🇿,58.5°E,Non-Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KAZSAT1A&sel_satname=KAZSAT1A&plan_id=
MADAR-58.5E,United Arab Emirates 🇦🇪,58.5°E,Non-Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-58.5E&sel_satname=MADAR-58.5E&plan_id=
KAZSAT-30B-58.5E,Kazakhstan 🇰🇿,58.5°E,Planned,Late-Stage,Yes,No,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KAZSAT-30B-58.5E&sel_satname=KAZSAT-30B-58.5E&plan_id=plan
IRANSAT-B-58E,Iran (Islamic Republic of) 🇮🇷,58.0°E,Non-Planned,Early-Stage,No,n/a,No,0.30°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-B-58E&sel_satname=IRANSAT-B-58E&plan_id=
TOR-13M,Russian Federation 🇷🇺,58.0°E,Non-Planned,Late-Stage,Yes,No,No,0.30°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-13M&sel_satname=TOR-13M&plan_id=
COMPASS-30B-58.75E,China 🇨🇳,58.75°E,Planned,Early-Stage,Yes,n/a,No,0.45°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-30B-58.75E&sel_satname=COMPASS-30B-58.75E&plan_id=plan
COMPASS-58.75E,China 🇨🇳,58.75°E,Non-Planned,Late-Stage,Yes,No,No,0.45°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-58.75E&sel_satname=COMPASS-58.75E&plan_id=
COMPASS-A-58.75E,China 🇨🇳,58.75°E,Non-Planned,Late-Stage,Yes,No,No,0.45°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-A-58.75E&sel_satname=COMPASS-A-58.75E&plan_id=
IRANSAT-59E,Iran (Islamic Republic of) 🇮🇷,59.0°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-59E&sel_satname=IRANSAT-59E&plan_id=
CVA00000,Vatican 🇻🇦,59.0°E,Planned,Early-Stage,No,n/a,No,0.70°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CVA00000&sel_satname=CVA00000&plan_id=plan
