Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
COM00000,Comoros 🇰🇲,94.5°E,Planned,Early-Stage,No,n/a,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=COM00000&sel_satname=COM00000&plan_id=plan
CSDRN-M,Russian Federation 🇷🇺,95.0°E,Non-Planned,Late-Stage,Yes,No,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CSDRN-M&sel_satname=CSDRN-M&plan_id=
NSS-FSS-G3 95E,Netherlands 🇳🇱,95.0°E,Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NSS-FSS-G3+95E&sel_satname=NSS-FSS-G3+95E&plan_id=plan
NSS-FSS-G2 95E,Netherlands 🇳🇱,95.0°E,Planned,Early-Stage,Yes,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-FSS-G2+95E&sel_satname=NSS-FSS-G2+95E&plan_id=plan
INTELSAT7 95E,Netherlands 🇳🇱,95.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT7+95E&sel_satname=INTELSAT7+95E&plan_id=
INTELSAT5A 95E,Netherlands 🇳🇱,95.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT5A+95E&sel_satname=INTELSAT5A+95E&plan_id=
INTELSAT KA 95E,Netherlands 🇳🇱,95.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT+KA+95E&sel_satname=INTELSAT+KA+95E&plan_id=
INTELSAT8 95E,Netherlands 🇳🇱,95.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT8+95E&sel_satname=INTELSAT8+95E&plan_id=
NSS-G4-26_1,Netherlands 🇳🇱,95.0°E,Non-Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NSS-G4-26_1&sel_satname=NSS-G4-26_1&plan_id=
NSS-KA41,Netherlands 🇳🇱,95.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-KA41&sel_satname=NSS-KA41&plan_id=
