Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
AUS-NBN-135E,Australia 🇦🇺,135.0°E,Non-Planned,Early-Stage,No,n/a,No,0.21°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AUS-NBN-135E&sel_satname=AUS-NBN-135E&plan_id=
S-SAT-2-135E,Japan 🇯🇵,135.0°E,Non-Planned,Early-Stage,No,n/a,No,0.21°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=S-SAT-2-135E&sel_satname=S-SAT-2-135E&plan_id=
CHN00002,China 🇨🇳,135.5°E,Planned,Early-Stage,No,n/a,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHN00002&sel_satname=CHN00002&plan_id=plan
JMCS-6-136E,Japan 🇯🇵,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=JMCS-6-136E&sel_satname=JMCS-6-136E&plan_id=
N-SAT-Y15-136E,Japan 🇯🇵,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-SAT-Y15-136E&sel_satname=N-SAT-Y15-136E&plan_id=
SE-8-136E,Norway 🇳🇴,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SE-8-136E&sel_satname=SE-8-136E&plan_id=
N-SAT-Y12-136E,Japan 🇯🇵,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-SAT-Y12-136E&sel_satname=N-SAT-Y12-136E&plan_id=
D-STAR-2,Japan 🇯🇵,136.0°E,Non-Planned,Late-Stage,Yes,No,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=D-STAR-2&sel_satname=D-STAR-2&plan_id=
N-STAR-E,Japan 🇯🇵,136.0°E,Non-Planned,Late-Stage,Yes,No,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-STAR-E&sel_satname=N-STAR-E&plan_id=
JCSAT-FO-136E,Japan 🇯🇵,136.0°E,Non-Planned,Late-Stage,Yes,No,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=JCSAT-FO-136E&sel_satname=JCSAT-FO-136E&plan_id=
N-STAR-B,Japan 🇯🇵,136.0°E,Non-Planned,Late-Stage,Yes,No,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-STAR-B&sel_satname=N-STAR-B&plan_id=
F-SAT-N9-136E,France 🇫🇷,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N9-136E&sel_satname=F-SAT-N9-136E&plan_id=
N-SAT-Y18-136E,Japan 🇯🇵,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y18-136E&sel_satname=N-SAT-Y18-136E&plan_id=
N-SAT-Y22-136E,Japan 🇯🇵,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y22-136E&sel_satname=N-SAT-Y22-136E&plan_id=
N-STAR-B2,Japan 🇯🇵,136.0°E,Non-Planned,Late-Stage,Yes,No,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-STAR-B2&sel_satname=N-STAR-B2&plan_id=
