Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
CHINASAT-E-85.5E_1,China 🇨🇳,85.5°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-E-85.5E_1&sel_satname=CHINASAT-E-85.5E_1&plan_id=
CHINASAT-E-85.5E,China 🇨🇳,85.5°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-E-85.5E&sel_satname=CHINASAT-E-85.5E&plan_id=
INSAT-C17(85.5E),India 🇮🇳,85.5°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-C17(85.5E)&sel_satname=INSAT-C17(85.5E)&plan_id=
INSAT-KA85.5E,India 🇮🇳,85.5°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA85.5E&sel_satname=INSAT-KA85.5E&plan_id=
INSAT-KUP-FSS-Y22(85.5E),India 🇮🇳,85.5°E,Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-KUP-FSS-Y22(85.5E)&sel_satname=INSAT-KUP-FSS-Y22(85.5E)&plan_id=plan
OHO-30B-86E-2,Sweden 🇸🇪,86.0°E,Planned,Early-Stage,No,n/a,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=OHO-30B-86E-2&sel_satname=OHO-30B-86E-2&plan_id=plan
USGOVSAT-19A,United States 🇺🇸,86.0°E,Non-Planned,Early-Stage,No,Partial,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGOVSAT-19A&sel_satname=USGOVSAT-19A&plan_id=
USGOVSAT-19B,United States 🇺🇸,86.0°E,Non-Planned,Early-Stage,No,n/a,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USGOVSAT-19B&sel_satname=USGOVSAT-19B&plan_id=
SADKO-1,Russian Federation 🇷🇺,85.4°E,Non-Planned,Late-Stage,Yes,No,No,0.33°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SADKO-1&sel_satname=SADKO-1&plan_id=
STATSIONAR-D5,Russian Federation 🇷🇺,85.4°E,Non-Planned,Late-Stage,Yes,No,No,0.33°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-D5&sel_satname=STATSIONAR-D5&plan_id=
