Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
TDRS 89E,United States 🇺🇸,89.0°E,Non-Planned,Late-Stage,Yes,No,No,0.19°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TDRS+89E&sel_satname=TDRS+89E&plan_id=
INSAT-KA89ER,India 🇮🇳,89.0°E,Non-Planned,Early-Stage,No,n/a,No,0.19°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA89ER&sel_satname=INSAT-KA89ER&plan_id=
INSAT-KA89E,India 🇮🇳,89.0°E,Non-Planned,Early-Stage,No,n/a,No,0.19°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA89E&sel_satname=INSAT-KA89E&plan_id=
KYPROS-ORION,Cyprus 🇨🇾,89.5°E,Non-Planned,Early-Stage,No,n/a,No,0.31°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KYPROS-ORION&sel_satname=KYPROS-ORION&plan_id=
MEASAT-89.5E-21,Malaysia 🇲🇾,89.5°E,Non-Planned,Early-Stage,No,n/a,No,0.31°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-89.5E-21&sel_satname=MEASAT-89.5E-21&plan_id=
KYPROS-ORION-2,Cyprus 🇨🇾,89.5°E,Non-Planned,Early-Stage,No,n/a,No,0.31°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KYPROS-ORION-2&sel_satname=KYPROS-ORION-2&plan_id=
ONETEL-89.5E,Cyprus 🇨🇾,89.5°E,Non-Planned,Early-Stage,No,n/a,No,0.31°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ONETEL-89.5E&sel_satname=ONETEL-89.5E&plan_id=
CNSAT-89.8E,China 🇨🇳,89.8°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CNSAT-89.8E&sel_satname=CNSAT-89.8E&plan_id=
STARTIME-3,China 🇨🇳,89.8°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=STARTIME-3&sel_satname=STARTIME-3&plan_id=
F-SAT-N7-88.5E,France 🇫🇷,88.5°E,Non-Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-88.5E&sel_satname=F-SAT-N7-88.5E&plan_id=
F-SAT-30B-88.5E,France 🇫🇷,88.5°E,Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-88.5E&sel_satname=F-SAT-30B-88.5E&plan_id=plan
F-SAT-P-30B-88.5E-F,France 🇫🇷,88.5°E,Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-88.5E-F&sel_satname=F-SAT-P-30B-88.5E-F&plan_id=plan
MILSTAR 5,United States 🇺🇸,90.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.81°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MILSTAR+5&sel_satname=MILSTAR+5&plan_id=
EDRS-90,France 🇫🇷,90.0°E,Non-Planned,Early-Stage,No,n/a,No,0.81°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=EDRS-90&sel_satname=EDRS-90&plan_id=
YAMAL-KA2M,Russian Federation 🇷🇺,90.0°E,Non-Planned,Early-Stage,No,n/a,No,0.81°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=YAMAL-KA2M&sel_satname=YAMAL-KA2M&plan_id=
EXPRESS-7C,Russian Federation 🇷🇺,90.0°E,Non-Planned,Early-Stage,No,n/a,No,0.81°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EXPRESS-7C&sel_satname=EXPRESS-7C&plan_id=
ONETEL-90E,Cyprus 🇨🇾,90.0°E,Non-Planned,Early-Stage,No,n/a,No,0.81°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ONETEL-90E&sel_satname=ONETEL-90E&plan_id=
