License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Due Diligence Match,Suspended,Link
N-SAT-Y19-172W,Japan 🇯🇵,172.0°W,Non-Planned,Coordination Request (C),No,n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y19-172W&sel_satname=N-SAT-Y19-172W&plan_id=
N-SAT-Y22-172W,Japan 🇯🇵,172.0°W,Non-Planned,Coordination Request (C),No,n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y22-172W&sel_satname=N-SAT-Y22-172W&plan_id=
TDRS WEST,United States 🇺🇸,171.0°W,Non-Planned,Notification of Space Station (N),Yes,n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TDRS+WEST&sel_satname=TDRS+WEST&plan_id=
