License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Due Diligence Match,Suspended,Link
USGOVSAT-13R,United States 🇺🇸,121.9°W,Non-Planned,Due Diligence (U),Yes,Partial,Resumed,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGOVSAT-13R&sel_satname=USGOVSAT-13R&plan_id=
USGOVSAT-13A,United States 🇺🇸,121.9°W,Non-Planned,Coordination Request (C),No,n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USGOVSAT-13A&sel_satname=USGOVSAT-13A&plan_id=
USGOVSAT-13B,United States 🇺🇸,121.9°W,Non-Planned,Coordination Request (C),No,n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USGOVSAT-13B&sel_satname=USGOVSAT-13B&plan_id=
PACSTAR-L4,Papua New Guinea 🇵🇬,121.0°W,Non-Planned,Due Diligence (U),Yes,n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PACSTAR-L4&sel_satname=PACSTAR-L4&plan_id=
DIMENSION-10,United Kingdom 🇬🇧,121.0°W,Non-Planned,Coordination Request (C),No,n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=DIMENSION-10&sel_satname=DIMENSION-10&plan_id=
USASAT-23G,United States 🇺🇸,121.0°W,Non-Planned,Due Diligence (U),Yes,Partial,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-23G&sel_satname=USASAT-23G&plan_id=
DIMENSION-10,United Kingdom 🇬🇧,121.0°W,Planned,Planned (P),No,n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=DIMENSION-10&sel_satname=DIMENSION-10&plan_id=plan
USASAT-31G,United States 🇺🇸,121.0°W,Non-Planned,Due Diligence (U),Yes,Partial,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-31G&sel_satname=USASAT-31G&plan_id=
