Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
F-SAT-P-30B-88.5E-F,France 🇫🇷,88.5°E,Planned,Early-Stage,No,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-88.5E-F&sel_satname=F-SAT-P-30B-88.5E-F&plan_id=plan
F-SAT-30B-88.5E,France 🇫🇷,88.5°E,Planned,Early-Stage,No,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-88.5E&sel_satname=F-SAT-30B-88.5E&plan_id=plan
F-SAT-N7-88.5E,France 🇫🇷,88.5°E,Non-Planned,Early-Stage,No,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-88.5E&sel_satname=F-SAT-N7-88.5E&plan_id=
ASIASAT-88.2Q,China 🇨🇳,88.2°E,Non-Planned,Early-Stage,No,n/a,No,0.28°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ASIASAT-88.2Q&sel_satname=ASIASAT-88.2Q&plan_id=
RUS00002,Russian Federation 🇷🇺,88.1°E,Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=RUS00002&sel_satname=RUS00002&plan_id=plan
UKSAT-37,United Kingdom 🇬🇧,88.0°E,Non-Planned,Early-Stage,No,n/a,No,0.48°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UKSAT-37&sel_satname=UKSAT-37&plan_id=
ST-1A,Singapore 🇸🇬,88.0°E,Non-Planned,Late-Stage,Yes,No,No,0.48°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ST-1A&sel_satname=ST-1A&plan_id=
DDSP-2,Australia 🇦🇺,88.0°E,Non-Planned,Late-Stage,Yes,No,No,0.48°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DDSP-2&sel_satname=DDSP-2&plan_id=
ST-2A-CK,Singapore 🇸🇬,88.0°E,Non-Planned,Late-Stage,Yes,No,No,0.48°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ST-2A-CK&sel_satname=ST-2A-CK&plan_id=
ST-1A-CK,Singapore 🇸🇬,88.0°E,Non-Planned,Late-Stage,Yes,No,No,0.48°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ST-1A-CK&sel_satname=ST-1A-CK&plan_id=
