-177,HOL ,NSS-19,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-19&sel_satname=NSS-19&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=106500362&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=NSS-19&sel_satname=NSS-19&plan_id=
-177,HOL ,INTELSAT7 183E,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT7+183E&sel_satname=INTELSAT7+183E&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=102500289&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=INTELSAT7+183E&sel_satname=INTELSAT7+183E&plan_id=
-177,HOL ,INTELSAT IBS 183E,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT+IBS+183E&sel_satname=INTELSAT+IBS+183E&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=98500068&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=INTELSAT+IBS+183E&sel_satname=INTELSAT+IBS+183E&plan_id=
-177,HOL ,INTELSAT5 183E,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT5+183E&sel_satname=INTELSAT5+183E&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=92500212&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=INTELSAT5+183E&sel_satname=INTELSAT5+183E&plan_id=
-177,HOL ,INTELSAT5A 183E,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT5A+183E&sel_satname=INTELSAT5A+183E&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=96500436&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=INTELSAT5A+183E&sel_satname=INTELSAT5A+183E&plan_id=
-177,RUS ,YAMAL-183E,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=YAMAL-183E&sel_satname=YAMAL-183E&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=119590037&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=YAMAL-183E&sel_satname=YAMAL-183E&plan_id=
-177,HOL ,NSS-G9-177W,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NSS-G9-177W&sel_satname=NSS-G9-177W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=118520318&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=NSS-G9-177W&sel_satname=NSS-G9-177W&plan_id=
-177,RUS ,YAMAL-183E,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=YAMAL-183E&sel_satname=YAMAL-183E&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=119500375&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=YAMAL-183E&sel_satname=YAMAL-183E&plan_id=
-177,HOL ,INTELSAT8 183E,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT8+183E&sel_satname=INTELSAT8+183E&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=101500408&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=INTELSAT8+183E&sel_satname=INTELSAT8+183E&plan_id=
-177,USA ,FLTSATCOM-C W PAC-2,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FLTSATCOM-C+W+PAC-2&sel_satname=FLTSATCOM-C+W+PAC-2&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=93500641&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=FLTSATCOM-C+W+PAC-2&sel_satname=FLTSATCOM-C+W+PAC-2&plan_id=
