Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
FMS5-45.5E,France 🇫🇷,45.5°E,Non-Planned,Early-Stage,No,n/a,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FMS5-45.5E&sel_satname=FMS5-45.5E&plan_id=
MSG-45.5E,Germany 🇩🇪,45.5°E,Non-Planned,Early-Stage,No,n/a,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MSG-45.5E&sel_satname=MSG-45.5E&plan_id=
DJCF-1B,United Kingdom 🇬🇧,46.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DJCF-1B&sel_satname=DJCF-1B&plan_id=
MEASAT-46E,Malaysia 🇲🇾,46.0°E,Non-Planned,Late-Stage,Yes,No,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MEASAT-46E&sel_satname=MEASAT-46E&plan_id=
MEASAT-46E-R,Malaysia 🇲🇾,46.0°E,Non-Planned,Late-Stage,Yes,No,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MEASAT-46E-R&sel_satname=MEASAT-46E-R&plan_id=
MEASAT-SA4C_1,Malaysia 🇲🇾,46.0°E,Non-Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-SA4C_1&sel_satname=MEASAT-SA4C_1&plan_id=
MEASAT-SA4C,Malaysia 🇲🇾,46.0°E,Non-Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-SA4C&sel_satname=MEASAT-SA4C&plan_id=
MADAR-46E-2,United Arab Emirates 🇦🇪,46.0°E,Non-Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-46E-2&sel_satname=MADAR-46E-2&plan_id=
FMS5-46E,France 🇫🇷,46.0°E,Non-Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FMS5-46E&sel_satname=FMS5-46E&plan_id=
AZERSAT-46E,Azerbaijan 🇦🇿,46.0°E,Non-Planned,Early-Stage,Yes,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AZERSAT-46E&sel_satname=AZERSAT-46E&plan_id=
BIH00000,Bosnia and Herzegovina 🇧🇦,46.0°E,Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=BIH00000&sel_satname=BIH00000&plan_id=plan
AZERSAT-46E-K,Azerbaijan 🇦🇿,46.0°E,Non-Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AZERSAT-46E-K&sel_satname=AZERSAT-46E-K&plan_id=
OMANSAT-46.25E,Oman 🇴🇲,46.25°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-46.25E&sel_satname=OMANSAT-46.25E&plan_id=
STATSIONAR-D4,Russian Federation 🇷🇺,45.0°E,Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-D4&sel_satname=STATSIONAR-D4&plan_id=plan
OHO-30B-45E,Sweden 🇸🇪,45.0°E,Planned,Early-Stage,No,n/a,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=OHO-30B-45E&sel_satname=OHO-30B-45E&plan_id=plan
VOLNA-3,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=VOLNA-3&sel_satname=VOLNA-3&plan_id=
BV-SAT-45E,Russian Federation 🇷🇺,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=BV-SAT-45E&sel_satname=BV-SAT-45E&plan_id=
HISPASAT-1-45E,Spain 🇪🇸,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-1-45E&sel_satname=HISPASAT-1-45E&plan_id=
EUROPE*STAR-1,Germany 🇩🇪,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUROPE*STAR-1&sel_satname=EUROPE*STAR-1&plan_id=
ITS-45E-N,China 🇨🇳,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ITS-45E-N&sel_satname=ITS-45E-N&plan_id=
F-MILSATCOM3-45E,France 🇫🇷,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-MILSATCOM3-45E&sel_satname=F-MILSATCOM3-45E&plan_id=
FMS5-45E,France 🇫🇷,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FMS5-45E&sel_satname=FMS5-45E&plan_id=
EUROPESTAR-45E,Germany 🇩🇪,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUROPESTAR-45E&sel_satname=EUROPESTAR-45E&plan_id=
STATSIONAR-9,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-9&sel_satname=STATSIONAR-9&plan_id=
STATSIONAR-9A,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-9A&sel_satname=STATSIONAR-9A&plan_id=
STATSIONAR-D4,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-D4&sel_satname=STATSIONAR-D4&plan_id=
TOR-3,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-3&sel_satname=TOR-3&plan_id=
GALS-2,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GALS-2&sel_satname=GALS-2&plan_id=
RGS-S-45E,Russian Federation 🇷🇺,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=RGS-S-45E&sel_satname=RGS-S-45E&plan_id=
AZERSAT-J (45E),Azerbaijan 🇦🇿,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.74°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AZERSAT-J+(45E)&sel_satname=AZERSAT-J+(45E)&plan_id=
INSAT-KA44.8E,India 🇮🇳,44.8°E,Non-Planned,Early-Stage,No,n/a,No,0.94°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA44.8E&sel_satname=INSAT-KA44.8E&plan_id=
