Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
SIGNSAT-1E,China 🇨🇳,0.6°E,Non-Planned,Early-Stage,No,n/a,No,0.04°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-1E&sel_satname=SIGNSAT-1E&plan_id=
CYP00000,Cyprus 🇨🇾,0.5°E,Planned,Early-Stage,No,n/a,No,0.14°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CYP00000&sel_satname=CYP00000&plan_id=plan
H2SAT-0.5E,Germany 🇩🇪,0.5°E,Non-Planned,Early-Stage,No,n/a,No,0.14°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=H2SAT-0.5E&sel_satname=H2SAT-0.5E&plan_id=
H2M-0.5E,Germany 🇩🇪,0.5°E,Non-Planned,Early-Stage,No,n/a,No,0.14°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=H2M-0.5E&sel_satname=H2M-0.5E&plan_id=
H2M-TNG-0.5E,Germany 🇩🇪,0.5°E,Non-Planned,Early-Stage,No,n/a,No,0.14°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=H2M-TNG-0.5E&sel_satname=H2M-TNG-0.5E&plan_id=
QATARSAT-30B-0.9E-G2,Qatar 🇶🇦,0.9°E,Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-0.9E-G2&sel_satname=QATARSAT-30B-0.9E-G2&plan_id=plan
QATARSAT-G4-0.9E_1,Qatar 🇶🇦,0.9°E,Non-Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G4-0.9E_1&sel_satname=QATARSAT-G4-0.9E_1&plan_id=
QAT00000,Qatar 🇶🇦,0.9°E,Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QAT00000&sel_satname=QAT00000&plan_id=plan
TOR-15M,Russian Federation 🇷🇺,1.0°E,Non-Planned,Late-Stage,Yes,No,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-15M&sel_satname=TOR-15M&plan_id=
GALS-15,Russian Federation 🇷🇺,1.0°E,Non-Planned,Late-Stage,Yes,No,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GALS-15&sel_satname=GALS-15&plan_id=
VOLNA-21,Russian Federation 🇷🇺,1.0°E,Non-Planned,Late-Stage,Yes,No,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=VOLNA-21&sel_satname=VOLNA-21&plan_id=
LUX-G12-1,Luxembourg 🇱🇺,1.0°E,Non-Planned,Early-Stage,No,n/a,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=LUX-G12-1&sel_satname=LUX-G12-1&plan_id=
STATSIONAR-22,Russian Federation 🇷🇺,1.0°E,Non-Planned,Late-Stage,Yes,No,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-22&sel_satname=STATSIONAR-22&plan_id=
NEWSAT-1A-1E,Italy 🇮🇹,1.0°E,Non-Planned,Early-Stage,No,n/a,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NEWSAT-1A-1E&sel_satname=NEWSAT-1A-1E&plan_id=
ARABSAT-10G-1E,Saudi Arabia 🇸🇦,1.0°E,Non-Planned,Early-Stage,No,n/a,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-10G-1E&sel_satname=ARABSAT-10G-1E&plan_id=
ARABSAT-9L-1E,Saudi Arabia 🇸🇦,1.0°E,Non-Planned,Early-Stage,No,n/a,No,0.36°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9L-1E&sel_satname=ARABSAT-9L-1E&plan_id=
OMANSAT-1.1E,Oman 🇴🇲,1.1°E,Non-Planned,Early-Stage,No,n/a,No,0.46°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-1.1E&sel_satname=OMANSAT-1.1E&plan_id=
USCSID-A1,United States 🇺🇸,0.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USCSID-A1&sel_satname=USCSID-A1&plan_id=
MTG-EUM_0E,Germany 🇩🇪,0.0°E,Non-Planned,Early-Stage,No,n/a,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MTG-EUM_0E&sel_satname=MTG-EUM_0E&plan_id=
MSG,France 🇫🇷,0.0°E,Non-Planned,Late-Stage,Yes,No,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MSG&sel_satname=MSG&plan_id=
PEKASAT-G2-1,Czech Republic 🇨🇿,1.5°E,Non-Planned,Early-Stage,No,n/a,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PEKASAT-G2-1&sel_satname=PEKASAT-G2-1&plan_id=
INMARSAT-7-1E5,Switzerland 🇨🇭,1.5°E,Non-Planned,Early-Stage,No,n/a,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-7-1E5&sel_satname=INMARSAT-7-1E5&plan_id=
F-SAT-N7-1.6E,France 🇫🇷,1.6°E,Non-Planned,Early-Stage,No,n/a,No,0.96°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-1.6E&sel_satname=F-SAT-N7-1.6E&plan_id=
F-SAT-30B-1.6E,France 🇫🇷,1.6°E,Planned,Early-Stage,No,n/a,No,0.96°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-1.6E&sel_satname=F-SAT-30B-1.6E&plan_id=plan
