Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
INSAT-KUP-FSS-Y22(68E),India 🇮🇳,68.0°E,Planned,Early-Stage,No,n/a,No,0.43°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-KUP-FSS-Y22(68E)&sel_satname=INSAT-KUP-FSS-Y22(68E)&plan_id=plan
INSAT-EXC(68E),India 🇮🇳,68.0°E,Planned,Early-Stage,No,n/a,No,0.43°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-EXC(68E)&sel_satname=INSAT-EXC(68E)&plan_id=plan
INSAT-EHFL-68E,India 🇮🇳,68.0°E,Non-Planned,Early-Stage,No,n/a,No,0.43°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-EHFL-68E&sel_satname=INSAT-EHFL-68E&plan_id=
CHNNEWSAT-G1-68E,China 🇨🇳,68.0°E,Non-Planned,Early-Stage,No,n/a,No,0.43°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G1-68E&sel_satname=CHNNEWSAT-G1-68E&plan_id=
IRANSAT-68E,Iran (Islamic Republic of) 🇮🇷,68.0°E,Non-Planned,Early-Stage,No,n/a,No,0.43°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-68E&sel_satname=IRANSAT-68E&plan_id=
EGY00000,Egypt 🇪🇬,67.11°E,Planned,Early-Stage,No,n/a,No,0.46°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=EGY00000&sel_satname=EGY00000&plan_id=plan
IK-67E,Russian Federation 🇷🇺,67.0°E,Non-Planned,Early-Stage,No,n/a,No,0.57°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IK-67E&sel_satname=IK-67E&plan_id=
AZERSAT-67E,Azerbaijan 🇦🇿,67.0°E,Non-Planned,Early-Stage,No,n/a,No,0.57°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AZERSAT-67E&sel_satname=AZERSAT-67E&plan_id=
OMANSAT-67E,Oman 🇴🇲,67.0°E,Non-Planned,Early-Stage,No,n/a,No,0.57°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-67E&sel_satname=OMANSAT-67E&plan_id=
USASAT-14I,United States 🇺🇸,68.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.93°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USASAT-14I&sel_satname=USASAT-14I&plan_id=
NEW DAWN 27,Papua New Guinea 🇵🇬,68.5°E,Non-Planned,Early-Stage,No,n/a,No,0.93°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NEW+DAWN+27&sel_satname=NEW+DAWN+27&plan_id=
USASAT-60C,United States 🇺🇸,68.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.93°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USASAT-60C&sel_satname=USASAT-60C&plan_id=
USASAT-71N,United States 🇺🇸,68.5°E,Non-Planned,Early-Stage,No,Partial,No,0.93°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USASAT-71N&sel_satname=USASAT-71N&plan_id=
KYPROS-68.5E,Cyprus 🇨🇾,68.5°E,Non-Planned,Early-Stage,No,n/a,No,0.93°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KYPROS-68.5E&sel_satname=KYPROS-68.5E&plan_id=
NEW DAWN 27-1,Papua New Guinea 🇵🇬,68.5°E,Non-Planned,Early-Stage,No,n/a,No,0.93°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NEW+DAWN+27-1&sel_satname=NEW+DAWN+27-1&plan_id=
ODYSSEY FSS-68.5E,Germany 🇩🇪,68.5°E,Planned,Early-Stage,No,n/a,No,0.93°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ODYSSEY+FSS-68.5E&sel_satname=ODYSSEY+FSS-68.5E&plan_id=plan
USASAT-101D,United States 🇺🇸,68.5°E,Planned,Early-Stage,No,n/a,No,0.93°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=USASAT-101D&sel_satname=USASAT-101D&plan_id=plan
USASAT-14I-3,United States 🇺🇸,68.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.93°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USASAT-14I-3&sel_satname=USASAT-14I-3&plan_id=
