Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
EMARSAT-7S,United Arab Emirates 🇦🇪,98.5°E,Non-Planned,Late-Stage,Yes,No,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EMARSAT-7S&sel_satname=EMARSAT-7S&plan_id=
MADAR-98.5E-2,United Arab Emirates 🇦🇪,98.5°E,Non-Planned,Early-Stage,No,n/a,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-98.5E-2&sel_satname=MADAR-98.5E-2&plan_id=
MADAR-98.5E,United Arab Emirates 🇦🇪,98.5°E,Non-Planned,Early-Stage,No,n/a,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-98.5E&sel_satname=MADAR-98.5E&plan_id=
EMARSAT-13S,United Arab Emirates 🇦🇪,98.5°E,Non-Planned,Early-Stage,No,n/a,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=EMARSAT-13S&sel_satname=EMARSAT-13S&plan_id=
EMARSAT-4S,United Arab Emirates 🇦🇪,98.5°E,Non-Planned,Late-Stage,Yes,No,No,0.24°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EMARSAT-4S&sel_satname=EMARSAT-4S&plan_id=
QATARSAT-G3-24,Qatar 🇶🇦,99.0°E,Non-Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=QATARSAT-G3-24&sel_satname=QATARSAT-G3-24&plan_id=
QATARSAT-30B-99E,Qatar 🇶🇦,99.0°E,Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-99E&sel_satname=QATARSAT-30B-99E&plan_id=plan
QATARSAT-30B-99E-G2,Qatar 🇶🇦,99.0°E,Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-99E-G2&sel_satname=QATARSAT-30B-99E-G2&plan_id=plan
QATARSAT-G5-99E,Qatar 🇶🇦,99.0°E,Non-Planned,Early-Stage,No,n/a,No,0.26°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G5-99E&sel_satname=QATARSAT-G5-99E&plan_id=
SOM00000,Somalia 🇸🇴,98.4°E,Planned,Early-Stage,No,n/a,No,0.34°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SOM00000&sel_satname=SOM00000&plan_id=plan
