Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
BEL00000,Belgium 🇧🇪,54.55°E,Planned,Early-Stage,No,n/a,No,0.22°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=BEL00000&sel_satname=BEL00000&plan_id=plan
YAMAL-PK2,Russian Federation 🇷🇺,55.0°E,Planned,Late-Stage,Yes,No,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=YAMAL-PK2&sel_satname=YAMAL-PK2&plan_id=plan
YAMAL-55E,Russian Federation 🇷🇺,55.0°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=YAMAL-55E&sel_satname=YAMAL-55E&plan_id=
INSAT-KUP-FSS-Y22(55E),India 🇮🇳,55.0°E,Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-KUP-FSS-Y22(55E)&sel_satname=INSAT-KUP-FSS-Y22(55E)&plan_id=plan
INSAT-TTC(55)E,India 🇮🇳,55.0°E,Non-Planned,Late-Stage,Yes,No,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-TTC(55)E&sel_satname=INSAT-TTC(55)E&plan_id=
MADAR-55E-2,United Arab Emirates 🇦🇪,55.0°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-55E-2&sel_satname=MADAR-55E-2&plan_id=
YAMAL-55E-1,Russian Federation 🇷🇺,55.0°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=YAMAL-55E-1&sel_satname=YAMAL-55E-1&plan_id=
YAMAL-FSS-55E,Russian Federation 🇷🇺,55.0°E,Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=YAMAL-FSS-55E&sel_satname=YAMAL-FSS-55E&plan_id=plan
UKDRS-A13,United Kingdom 🇬🇧,55.0°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UKDRS-A13&sel_satname=UKDRS-A13&plan_id=
INSAT-KA55E,India 🇮🇳,55.0°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-KA55E&sel_satname=INSAT-KA55E&plan_id=
INSAT-KU17(55E),India 🇮🇳,55.0°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KU17(55E)&sel_satname=INSAT-KU17(55E)&plan_id=
SMMSAT-5R,Sweden 🇸🇪,55.0°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-5R&sel_satname=SMMSAT-5R&plan_id=
MADAR-55E,United Arab Emirates 🇦🇪,55.0°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-55E&sel_satname=MADAR-55E&plan_id=
SMMSAT-5R_1,Sweden 🇸🇪,55.0°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-5R_1&sel_satname=SMMSAT-5R_1&plan_id=
USGAE-5A,United States 🇺🇸,55.0°E,Non-Planned,Early-Stage,No,Partial,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGAE-5A&sel_satname=USGAE-5A&plan_id=
INSAT-EXC55E,India 🇮🇳,55.0°E,Planned,Late-Stage,No,No,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-EXC55E&sel_satname=INSAT-EXC55E&plan_id=plan
INSAT-NAV(55),India 🇮🇳,55.0°E,Non-Planned,Late-Stage,Yes,No,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-NAV(55)&sel_satname=INSAT-NAV(55)&plan_id=
KUPON-1M,Russian Federation 🇷🇺,55.0°E,Non-Planned,Late-Stage,Yes,No,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KUPON-1M&sel_satname=KUPON-1M&plan_id=
INSAT-KU10(55)E,India 🇮🇳,55.0°E,Non-Planned,Late-Stage,Yes,No,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-KU10(55)E&sel_satname=INSAT-KU10(55)E&plan_id=
MILSTAR 4,United States 🇺🇸,55.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MILSTAR+4&sel_satname=MILSTAR+4&plan_id=
KUPON-1T,Russian Federation 🇷🇺,55.0°E,Non-Planned,Late-Stage,Yes,No,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KUPON-1T&sel_satname=KUPON-1T&plan_id=
INSAT-EK55R,India 🇮🇳,55.0°E,Non-Planned,Late-Stage,Yes,No,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-EK55R&sel_satname=INSAT-EK55R&plan_id=
