Network,ITU Administration,Longitude,Network Type,Filing Type,Brought into Use,Due Diligence Match,Suspended,Link
TDRS 174W,United States 🇺🇸,174.0°W,Non-Planned,Notification of Space Station (N),Yes,n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TDRS+174W&sel_satname=TDRS+174W&plan_id=
INMARSAT-6-175W,United Kingdom 🇬🇧,175.0°W,Non-Planned,Coordination Request (C),No,n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-6-175W&sel_satname=INMARSAT-6-175W&plan_id=
INMARSAT-8-175W,United Kingdom 🇬🇧,175.0°W,Non-Planned,Coordination Request (C),No,n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-8-175W&sel_satname=INMARSAT-8-175W&plan_id=
