Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
VTN00000,Viet Nam 🇻🇳,107.0°E,Planned,Early-Stage,No,n/a,No,0.12°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=VTN00000&sel_satname=VTN00000&plan_id=plan
DFH-5-01B,China 🇨🇳,107.5°E,Non-Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DFH-5-01B&sel_satname=DFH-5-01B&plan_id=
INMARSAT-7-107E5,Switzerland 🇨🇭,107.5°E,Non-Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-7-107E5&sel_satname=INMARSAT-7-107E5&plan_id=
INSAT-KA107.5E,India 🇮🇳,107.5°E,Non-Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA107.5E&sel_satname=INSAT-KA107.5E&plan_id=
USMB-13,United States 🇺🇸,106.5°E,Non-Planned,Late-Stage,Yes,No,No,0.62°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USMB-13&sel_satname=USMB-13&plan_id=
MADAR-106.5E,United Arab Emirates 🇦🇪,106.5°E,Non-Planned,Early-Stage,No,n/a,No,0.62°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-106.5E&sel_satname=MADAR-106.5E&plan_id=
NUSANTARA-B1-E,Indonesia 🇮🇩,108.0°E,Non-Planned,Early-Stage,No,n/a,No,0.88°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-B1-E&sel_satname=NUSANTARA-B1-E&plan_id=
NUSANTARA-TS1-A,Indonesia 🇮🇩,108.0°E,Non-Planned,Early-Stage,No,n/a,No,0.88°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-TS1-A&sel_satname=NUSANTARA-TS1-A&plan_id=
TELKOM-108E,Indonesia 🇮🇩,108.0°E,Non-Planned,Early-Stage,No,n/a,No,0.88°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TELKOM-108E&sel_satname=TELKOM-108E&plan_id=
PALAPA-C2,Indonesia 🇮🇩,108.0°E,Non-Planned,Late-Stage,Yes,No,No,0.88°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PALAPA-C2&sel_satname=PALAPA-C2&plan_id=
PALAPA-B1,Indonesia 🇮🇩,108.0°E,Non-Planned,Late-Stage,Yes,No,No,0.88°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PALAPA-B1&sel_satname=PALAPA-B1&plan_id=
YEM00002,Yemen 🇾🇪,108.0°E,Planned,Early-Stage,No,n/a,No,0.88°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=YEM00002&sel_satname=YEM00002&plan_id=plan
PALAPA-B1-EC,Indonesia 🇮🇩,108.0°E,Non-Planned,Late-Stage,Yes,No,No,0.88°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PALAPA-B1-EC&sel_satname=PALAPA-B1-EC&plan_id=
