Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
YEM00001,Yemen 🇾🇪,27.0°E,Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=YEM00001&sel_satname=YEM00001&plan_id=plan
MADAR-27E,United Arab Emirates 🇦🇪,27.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-27E&sel_satname=MADAR-27E&plan_id=
ITASAT-1A,Italy 🇮🇹,27.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ITASAT-1A&sel_satname=ITASAT-1A&plan_id=
MADAR-27E-2,United Arab Emirates 🇦🇪,27.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-27E-2&sel_satname=MADAR-27E-2&plan_id=
MADAR-27E-3,United Arab Emirates 🇦🇪,27.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-27E-3&sel_satname=MADAR-27E-3&plan_id=
GUI00000,Guinea 🇬🇳,27.5°E,Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GUI00000&sel_satname=GUI00000&plan_id=plan
CHNHTSAT-27.5E,China 🇨🇳,27.5°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNHTSAT-27.5E&sel_satname=CHNHTSAT-27.5E&plan_id=
MADAR-27.5E,United Arab Emirates 🇦🇪,27.5°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-27.5E&sel_satname=MADAR-27.5E&plan_id=
ROU-MILSATCOM3-26.5E,Romania 🇷🇴,26.5°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ROU-MILSATCOM3-26.5E&sel_satname=ROU-MILSATCOM3-26.5E&plan_id=
D  00001,Germany 🇩🇪,26.4°E,Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=D++00001&sel_satname=D++00001&plan_id=plan
MWI00000,Malawi 🇲🇼,28.0°E,Planned,Early-Stage,No,n/a,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MWI00000&sel_satname=MWI00000&plan_id=plan
