Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
F-SAT-N8-127E,France 🇫🇷,127.0°E,Non-Planned,Early-Stage,No,n/a,No,0.22°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-127E&sel_satname=F-SAT-N8-127E&plan_id=
S-SAT-3-127E,Japan 🇯🇵,127.0°E,Non-Planned,Early-Stage,No,n/a,No,0.22°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=S-SAT-3-127E&sel_satname=S-SAT-3-127E&plan_id=
NUSANTARA-PS2-A,Indonesia 🇮🇩,126.5°E,Non-Planned,Early-Stage,No,n/a,No,0.28°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-PS2-A&sel_satname=NUSANTARA-PS2-A&plan_id=
CHNHTSAT-127.2E,China 🇨🇳,127.2°E,Non-Planned,Early-Stage,No,n/a,No,0.42°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNHTSAT-127.2E&sel_satname=CHNHTSAT-127.2E&plan_id=
SIGNSAT-127E,China 🇨🇳,127.3°E,Non-Planned,Early-Stage,No,n/a,No,0.52°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-127E&sel_satname=SIGNSAT-127E&plan_id=
JCSAT-T-127.5E,Japan 🇯🇵,127.5°E,Non-Planned,Late-Stage,Yes,No,No,0.72°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=JCSAT-T-127.5E&sel_satname=JCSAT-T-127.5E&plan_id=
INMARSAT-7-127E5,Switzerland 🇨🇭,127.5°E,Non-Planned,Early-Stage,No,n/a,No,0.72°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-7-127E5&sel_satname=INMARSAT-7-127E5&plan_id=
IK-127.5E-F,Russian Federation 🇷🇺,127.5°E,Planned,Early-Stage,No,n/a,No,0.72°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IK-127.5E-F&sel_satname=IK-127.5E-F&plan_id=plan
IK-127.5E,Russian Federation 🇷🇺,127.5°E,Non-Planned,Early-Stage,No,n/a,No,0.72°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IK-127.5E&sel_satname=IK-127.5E&plan_id=
CHINASAT-30B-126E,China 🇨🇳,126.0°E,Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-30B-126E&sel_satname=CHINASAT-30B-126E&plan_id=plan
CHINASAT-30B1-126E,China 🇨🇳,126.0°E,Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHINASAT-30B1-126E&sel_satname=CHINASAT-30B1-126E&plan_id=plan
CHINASAT-C20,China 🇨🇳,126.0°E,Non-Planned,Late-Stage,Yes,No,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-C20&sel_satname=CHINASAT-C20&plan_id=
CHINASAT-G-126E,China 🇨🇳,126.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-G-126E&sel_satname=CHINASAT-G-126E&plan_id=
CHINASAT-F-126E,China 🇨🇳,126.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-F-126E&sel_satname=CHINASAT-F-126E&plan_id=
THAISAT-126E,Thailand 🇹🇭,126.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=THAISAT-126E&sel_satname=THAISAT-126E&plan_id=
USWASP-6,United States 🇺🇸,125.85°E,Non-Planned,Early-Stage,No,n/a,No,0.93°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USWASP-6&sel_satname=USWASP-6&plan_id=
