Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
IK-127.5E-F,Russian Federation 🇷🇺,127.5°E,Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IK-127.5E-F&sel_satname=IK-127.5E-F&plan_id=plan
IK-127.5E,Russian Federation 🇷🇺,127.5°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IK-127.5E&sel_satname=IK-127.5E&plan_id=
INMARSAT-7-127E5,Switzerland 🇨🇭,127.5°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-7-127E5&sel_satname=INMARSAT-7-127E5&plan_id=
JCSAT-T-127.5E,Japan 🇯🇵,127.5°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=JCSAT-T-127.5E&sel_satname=JCSAT-T-127.5E&plan_id=
SIGNSAT-127E,China 🇨🇳,127.3°E,Non-Planned,Early-Stage,No,n/a,No,0.19°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-127E&sel_satname=SIGNSAT-127E&plan_id=
CHNHTSAT-127.2E,China 🇨🇳,127.2°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNHTSAT-127.2E&sel_satname=CHNHTSAT-127.2E&plan_id=
DEF-R-SAT-8C,Australia 🇦🇺,127.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=DEF-R-SAT-8C&sel_satname=DEF-R-SAT-8C&plan_id=
MADAR-127E-2,United Arab Emirates 🇦🇪,127.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-127E-2&sel_satname=MADAR-127E-2&plan_id=
S-SAT-3-127E,Japan 🇯🇵,127.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=S-SAT-3-127E&sel_satname=S-SAT-3-127E&plan_id=
F-SAT-N8-127E,France 🇫🇷,127.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-127E&sel_satname=F-SAT-N8-127E&plan_id=
