Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
IRN-30B-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Planned,Early-Stage,No,n/a,No,0.03°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN-30B-43.5E&sel_satname=IRN-30B-43.5E&plan_id=plan
H2SAT-43.5E,Germany 🇩🇪,43.5°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=H2SAT-43.5E&sel_satname=H2SAT-43.5E&plan_id=
IRANSAT-B-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-B-43.5E&sel_satname=IRANSAT-B-43.5E&plan_id=
IRANSAT-C-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-C-43.5E&sel_satname=IRANSAT-C-43.5E&plan_id=
IRANSAT-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.03°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=IRANSAT-43.5E&sel_satname=IRANSAT-43.5E&plan_id=
SIGNSAT-43E,China 🇨🇳,43.2°E,Non-Planned,Early-Stage,No,n/a,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-43E&sel_satname=SIGNSAT-43E&plan_id=
XYU00000,Yugoslavia,43.04°E,Planned,Early-Stage,No,n/a,No,0.43°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=XYU00000&sel_satname=XYU00000&plan_id=plan
AMS-30B-C2-43E,Israel 🇮🇱,43.0°E,Planned,Early-Stage,No,n/a,No,0.47°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AMS-30B-C2-43E&sel_satname=AMS-30B-C2-43E&plan_id=plan
EMARSAT-10F,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.53°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EMARSAT-10F&sel_satname=EMARSAT-10F&plan_id=
FUTURA-4,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.53°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FUTURA-4&sel_satname=FUTURA-4&plan_id=
