Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
SIRIUS-5E,Sweden 🇸🇪,5.0°E,Non-Planned,Late-Stage,Yes,No,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-5E&sel_satname=SIRIUS-5E&plan_id=
SIRIUS-30B-5E-5,Sweden 🇸🇪,5.0°E,Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-30B-5E-5&sel_satname=SIRIUS-30B-5E-5&plan_id=plan
SIRIUS-30B,Sweden 🇸🇪,5.0°E,Planned,Late-Stage,Yes,No,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-30B&sel_satname=SIRIUS-30B&plan_id=plan
SIRIUS-30B-5E-4,Sweden 🇸🇪,5.0°E,Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-30B-5E-4&sel_satname=SIRIUS-30B-5E-4&plan_id=plan
SIRIUS-30B-5E-3,Sweden 🇸🇪,5.0°E,Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-30B-5E-3&sel_satname=SIRIUS-30B-5E-3&plan_id=plan
SIRIUS-30B-5E,Sweden 🇸🇪,5.0°E,Planned,Late-Stage,Yes,No,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-30B-5E&sel_satname=SIRIUS-30B-5E&plan_id=plan
S  00000,Sweden 🇸🇪,5.0°E,Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=S++00000&sel_satname=S++00000&plan_id=plan
SIRIUS-5E-10,Sweden 🇸🇪,5.0°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIRIUS-5E-10&sel_satname=SIRIUS-5E-10&plan_id=
RASCOM-C,Côte d'Ivoire 🇨🇮,5.5°E,Non-Planned,Late-Stage,Yes,No,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=RASCOM-C&sel_satname=RASCOM-C&plan_id=
TIBASAT-5.5E,Egypt 🇪🇬,5.5°E,Non-Planned,Early-Stage,No,n/a,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TIBASAT-5.5E&sel_satname=TIBASAT-5.5E&plan_id=
MADAR-5.5E-2,United Arab Emirates 🇦🇪,5.5°E,Non-Planned,Early-Stage,No,n/a,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-5.5E-2&sel_satname=MADAR-5.5E-2&plan_id=
SIRIUS-2,Sweden 🇸🇪,4.8°E,Non-Planned,Late-Stage,Yes,No,No,0.43°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-2&sel_satname=SIRIUS-2&plan_id=
TUN00000,Tunisia 🇹🇳,5.74°E,Planned,Early-Stage,No,n/a,No,0.51°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=TUN00000&sel_satname=TUN00000&plan_id=plan
SKYNET-4B,United Kingdom 🇬🇧,6.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SKYNET-4B&sel_satname=SKYNET-4B&plan_id=
SKYNET-4K,United Kingdom 🇬🇧,6.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SKYNET-4K&sel_satname=SKYNET-4K&plan_id=
SKYNET-5C,United Kingdom 🇬🇧,6.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SKYNET-5C&sel_satname=SKYNET-5C&plan_id=
SKYNET-5C-KA3,United Kingdom 🇬🇧,6.0°E,Non-Planned,Early-Stage,No,Partial,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SKYNET-5C-KA3&sel_satname=SKYNET-5C-KA3&plan_id=
